"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","79.621","0.386"
"2","79.621","0.593"
"3","79.625","0.39"
"4","79.625","0.195"
"5","79.762","0.39"
"6","79.766","0"
"7","79.766","0"
"8","79.77","0.195"
"9","79.773","0"
"10","79.773","0.397"
