"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","702.863","12.185"
"2","703.137","2.691"
"3","703.137","0.391"
"4","703.137","0.79"
"5","703.137","0.195"
"6","703.137","0.195"
"7","703.137","0"
"8","703.141","0.593"
"9","703.141","0.195"
"10","703.141","0"
