"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","700.332","5.233"
"2","700.457","0.585"
"3","700.457","0.192"
"4","700.457","0"
"5","700.457","0.586"
"6","700.457","0.588"
"7","700.457","0.587"
"8","700.457","0.397"
"9","700.457","0"
"10","700.457","0"
