"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","67.645","0"
"2","67.645","0"
"3","67.645","0"
"4","67.645","0"
"5","67.645","0"
"6","67.645","0"
"7","67.645","0"
"8","67.645","0.195"
"9","67.645","0.195"
"10","67.645","0"
