"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","79.117","0.195"
"2","79.117","0"
"3","79.121","0"
"4","79.125","0.197"
"5","79.234","0.194"
"6","79.238","0.194"
"7","79.242","0"
"8","79.242","0"
"9","79.246","0"
"10","79.246","0"
