"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","698.965","0.194"
"2","698.965","0.195"
"3","698.965","0.194"
"4","698.965","0.585"
"5","698.957","0.585"
"6","698.961","0.197"
"7","698.961","0.196"
"8","698.961","0"
"9","698.961","0.195"
"10","698.961","0"
