"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","67.633","0.194"
"2","67.633","0"
"3","67.633","0.195"
"4","67.633","0"
"5","67.633","0"
"6","67.633","0"
"7","67.633","0"
"8","67.633","0.195"
"9","67.633","0"
"10","67.633","0"
