"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","78.238","0"
"2","78.242","0.586"
"3","78.246","0.585"
"4","78.246","0"
"5","78.375","1.171"
"6","78.379","0.195"
"7","78.379","0.391"
"8","78.383","0.195"
"9","78.387","0"
"10","78.387","0.389"
