"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","67.641","0"
"2","67.641","0"
"3","67.641","0"
"4","67.641","0"
"5","67.641","0"
"6","67.641","0"
"7","67.641","0"
"8","67.641","0.192"
"9","67.641","0"
"10","67.641","0"
