"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","704.758","8.139"
"2","704.758","0"
"3","704.758","0.195"
"4","704.758","0"
"5","704.758","0.198"
"6","704.758","0.585"
"7","704.758","0.195"
"8","704.758","0.196"
"9","704.758","0.584"
"10","704.758","0.195"
