"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","78.215","0.193"
"2","78.219","0.195"
"3","78.223","0"
"4","78.223","0"
"5","78.336","0.391"
"6","78.34","0.195"
"7","78.34","0.962"
"8","78.344","0"
"9","78.348","0.192"
"10","78.348","0"
