"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","67.648","0.194"
"2","67.648","0.195"
"3","67.648","0"
"4","67.648","0.195"
"5","67.648","0"
"6","67.648","0.195"
"7","67.648","0"
"8","67.648","0.195"
"9","67.648","0"
"10","67.648","0"
