"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","67.703","0"
"2","67.703","0"
"3","67.703","0.195"
"4","67.703","0"
"5","67.703","0"
"6","67.703","0"
"7","67.703","0"
"8","67.703","0"
"9","67.703","0.396"
"10","67.703","0"
