"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","735.723","0.195"
"2","735.723","0.78"
"3","735.723","0.391"
"4","735.723","1.344"
"5","735.723","0.39"
"6","735.727","0.585"
"7","735.727","0.596"
"8","735.727","0.779"
"9","735.727","0"
"10","735.727","0.39"
"11","735.727","0.584"
"12","735.727","0.39"
"13","735.727","0.584"
"14","735.727","1.153"
"15","735.727","0.593"
"16","735.727","0.198"
"17","735.727","0.194"
"18","735.727","1.164"
"19","735.727","0"
"20","735.727","0.969"
"21","735.746","0.781"
"22","735.746","0"
"23","735.754","0.584"
"24","735.754","0.192"
"25","735.754","0.792"
"26","735.754","1.347"
"27","735.754","1.173"
"28","735.754","1.189"
"29","735.754","0.193"
"30","735.754","0.781"
"31","735.754","0.986"
"32","735.754","1.56"
"33","735.754","1.17"
"34","735.754","0.198"
"35","735.754","1.56"
"36","735.754","1.171"
"37","735.738","0.779"
"38","735.738","0.963"
"39","735.738","0.594"
"40","735.738","0.77"
"41","735.738","1.183"
"42","735.738","0.784"
"43","735.738","1.366"
"44","735.738","0.976"
"45","735.738","0.39"
"46","735.738","0.975"
"47","735.738","0.198"
"48","735.738","1.171"
"49","735.738","0.781"
"50","735.738","1.557"
"51","735.738","1.56"
"52","735.738","1.155"
"53","735.738","0.78"
"54","735.738","0.587"
"55","735.738","1.185"
"56","735.738","0.586"
"57","735.738","0.978"
"58","735.738","1.172"
"59","735.738","0.975"
"60","735.738","1.364"
"61","735.738","0"
"62","735.738","1.55"
"63","735.738","0.583"
"64","735.738","0.593"
"65","735.738","0.584"
"66","735.738","0.575"
"67","735.738","0.198"
"68","735.738","0.395"
"69","735.738","0.972"
"70","735.738","0.766"
"71","735.738","0"
"72","735.738","0.973"
"73","735.738","0.778"
"74","735.738","1.168"
"75","735.738","0"
"76","735.738","0.973"
"77","735.738","1.944"
"78","735.738","0.584"
"79","735.738","0.584"
"80","735.738","0"
"81","735.738","1.169"
"82","735.738","1.153"
"83","735.738","0.591"
"84","735.738","0.593"
"85","735.738","0.585"
"86","735.738","1.36"
"87","735.738","0.781"
"88","735.738","1.365"
"89","735.738","1.169"
"90","735.738","0"
"91","735.738","1.346"
"92","735.738","1.184"
"93","735.738","0.197"
"94","735.738","0.777"
"95","735.738","1.164"
"96","735.738","0"
"97","735.738","0.778"
"98","735.738","0.971"
"99","735.738","0"
"100","735.738","0.778"
"101","735.738","0.195"
"102","735.738","0.197"
"103","735.738","1.166"
"104","735.738","1.151"
"105","735.738","0.593"
"106","735.738","0"
"107","735.738","0.389"
"108","735.738","0.768"
"109","735.738","0.793"
"110","735.738","0.975"
"111","735.738","0"
"112","735.738","1.168"
"113","735.738","0.781"
"114","735.738","1.169"
"115","735.738","0.587"
"116","735.738","0.767"
"117","735.738","0.594"
"118","735.738","0.195"
"119","735.738","0.395"
"120","735.738","0.777"
"121","735.738","0.582"
"122","735.738","0"
"123","735.738","0.778"
"124","735.738","0.778"
"125","735.738","0.395"
"126","735.738","0"
"127","735.738","0.583"
"128","735.738","0.384"
"129","735.738","1.388"
"130","735.73","0.977"
"131","735.73","1.346"
"132","735.73","1.171"
"133","735.73","0.989"
"134","735.73","0.978"
"135","735.73","2.143"
"136","735.73","1.369"
"137","735.73","0.779"
"138","735.73","1.17"
"139","735.73","0.596"
"140","735.73","1.758"
"141","735.73","0.781"
"142","735.73","1.753"
"143","735.73","1.171"
"144","735.73","0.195"
"145","735.73","2.342"
"146","735.73","0.768"
"147","735.73","0.593"
"148","735.73","0.39"
"149","735.73","0"
"150","735.73","0.389"
"151","735.73","1.732"
"152","735.73","0.792"
"153","735.73","1.155"
"154","735.73","1.361"
"155","735.73","1.189"
"156","735.73","0.975"
"157","735.73","0.397"
