"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","86.348","0.193"
"2","86.348","1.186"
"3","86.348","1.554"
"4","86.348","1.951"
"5","86.348","1.365"
"6","86.348","2.338"
"7","86.348","1.753"
"8","86.348","1.957"
"9","86.348","1.753"
"10","86.348","1.785"
"11","86.348","1.755"
"12","86.348","1.539"
"13","86.352","1.952"
"14","86.352","1.56"
"15","86.352","1.955"
"16","86.352","1.75"
"17","86.352","2.145"
"18","86.352","1.985"
"19","86.352","0.976"
"20","86.352","2.346"
"21","86.352","1.951"
"22","86.352","2.147"
"23","86.352","1.562"
"24","86.352","1.558"
"25","86.352","1.955"
"26","86.352","1.754"
"27","86.352","1.562"
"28","86.352","2.155"
"29","86.352","1.756"
"30","86.352","1.583"
"31","86.352","2.151"
"32","86.352","1.366"
"33","86.352","1.562"
"34","86.352","2.727"
"35","86.352","1.919"
"36","86.352","1.565"
"37","86.352","2.148"
"38","86.352","1.758"
"39","86.352","1.562"
"40","86.352","2.145"
"41","86.352","1.753"
"42","86.352","1.783"
"43","86.352","1.563"
"44","86.352","1.95"
"45","86.352","2.146"
"46","86.352","1.948"
"47","86.352","1.783"
"48","86.352","1.76"
"49","86.352","1.949"
"50","86.352","2.115"
"51","86.352","2.145"
"52","86.352","1.56"
"53","86.352","1.754"
"54","86.352","1.586"
"55","86.352","1.947"
"56","86.352","1.757"
"57","86.352","1.557"
"58","86.352","1.565"
"59","86.352","1.78"
"60","86.352","1.758"
"61","86.328","1.564"
"62","86.328","1.366"
"63","86.328","1.952"
"64","86.328","1.957"
"65","86.328","1.944"
"66","86.328","1.538"
"67","86.328","2.142"
"68","86.328","2.373"
"69","86.328","1.563"
"70","86.328","1.755"
"71","86.328","1.366"
"72","86.328","1.363"
"73","86.328","1.951"
"74","86.328","1.78"
"75","86.328","1.927"
"76","86.328","1.784"
"77","86.328","1.949"
"78","86.328","1.73"
"79","86.328","1.757"
"80","86.328","1.365"
"81","86.328","1.951"
"82","86.328","1.951"
"83","86.328","1.783"
"84","86.328","1.755"
"85","86.328","1.763"
"86","86.328","1.759"
"87","86.328","1.558"
"88","86.328","1.955"
"89","86.328","1.756"
"90","86.328","1.362"
"91","86.328","1.759"
"92","86.328","1.564"
"93","86.52","1.564"
"94","86.52","1.95"
"95","86.52","1.956"
"96","86.52","1.565"
"97","86.52","1.752"
"98","86.52","1.955"
"99","86.52","1.781"
"100","86.52","1.947"
"101","86.52","1.737"
"102","86.52","1.779"
"103","86.52","1.922"
"104","86.52","1.17"
"105","86.52","1.758"
"106","86.52","1.759"
"107","86.52","1.756"
"108","86.52","2.745"
"109","86.52","1.947"
"110","86.52","1.756"
"111","86.52","2.346"
"112","86.52","1.582"
"113","86.52","1.562"
"114","86.52","1.561"
"115","86.52","1.558"
"116","86.52","1.779"
"117","86.52","1.731"
"118","86.52","1.984"
"119","86.52","1.753"
"120","86.52","1.928"
"121","86.52","2.573"
"122","86.52","1.731"
"123","86.52","1.559"
"124","86.52","1.956"
"125","86.52","1.559"
"126","86.52","2.538"
"127","86.52","1.562"
"128","86.52","1.369"
"129","86.52","1.754"
"130","86.52","1.78"
"131","86.52","1.562"
"132","86.52","1.56"
"133","86.52","1.775"
"134","86.52","1.73"
"135","86.52","1.754"
"136","86.52","1.757"
"137","86.52","1.978"
"138","86.52","1.759"
"139","86.52","1.366"
"140","86.52","1.364"
"141","86.52","1.754"
"142","86.52","1.784"
"143","86.52","1.555"
"144","86.52","2.499"
"145","86.52","1.752"
"146","86.52","1.951"
"147","86.52","2.149"
"148","86.52","1.958"
"149","86.52","1.578"
"150","86.52","1.362"
"151","86.52","1.369"
"152","86.52","2.741"
"153","86.539","2.333"
"154","86.539","1.759"
"155","86.539","2.155"
"156","86.539","0"
