"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","699.977","0.387"
"2","699.977","1.169"
"3","699.977","0.781"
"4","699.977","0.976"
"5","699.977","1.368"
"6","699.977","1.367"
"7","699.969","0.584"
"8","699.973","0.198"
"9","699.973","0.195"
"10","699.973","0.78"
"11","699.973","1.168"
"12","699.973","1.167"
"13","699.973","0.584"
"14","699.973","0.593"
"15","699.973","0.975"
"16","699.973","0.974"
"17","699.973","0.979"
"18","699.984","1.165"
"19","699.984","1.535"
"20","699.984","0.792"
"21","699.984","1.173"
"22","699.984","0.779"
"23","699.984","0.198"
"24","699.984","0.781"
"25","699.984","0.585"
"26","699.984","0.975"
"27","699.984","0.781"
"28","699.984","0.584"
"29","699.984","0.388"
"30","699.984","0"
"31","699.984","0.389"
"32","699.984","1.163"
"33","699.984","0.79"
"34","699.984","0.778"
"35","699.984","1.149"
"36","699.926","0.201"
"37","699.926","0.39"
"38","699.898","0.777"
"39","699.898","0.574"
"40","699.906","0.603"
"41","699.906","0.389"
"42","699.906","0.584"
"43","699.906","0.577"
"44","699.906","0.971"
"45","699.906","0.2"
"46","699.906","0.779"
"47","699.906","0.765"
"48","699.906","0.201"
"49","699.906","0.975"
"50","699.906","0.974"
"51","699.906","0.777"
"52","699.906","0.197"
"53","699.906","0.195"
"54","699.906","1.367"
"55","699.906","0.585"
"56","699.906","0.781"
"57","699.906","0.78"
"58","699.906","0.779"
"59","699.906","1.727"
"60","699.906","0.989"
"61","699.906","0.586"
"62","699.906","0.585"
"63","699.906","1.176"
"64","699.906","0.781"
"65","699.906","0.395"
"66","699.906","0.39"
"67","699.906","0.973"
"68","699.906","0.96"
"69","699.906","0.593"
"70","699.906","0.39"
"71","699.906","0.976"
"72","699.906","0.198"
"73","699.906","1.559"
"74","699.906","0.78"
"75","699.906","0.975"
"76","699.906","0.767"
"77","699.906","1.188"
"78","699.906","0.988"
"79","699.906","0.78"
"80","699.906","1.167"
"81","699.906","0.586"
"82","699.906","0.781"
"83","699.906","0.78"
"84","699.906","1.343"
"85","699.906","1.19"
"86","699.906","0.78"
"87","699.906","0.395"
"88","699.906","0.975"
"89","699.906","0.583"
"90","699.906","0.39"
"91","699.906","0.585"
"92","699.906","0.792"
"93","699.906","1.169"
"94","699.906","1.364"
"95","699.906","0.977"
"96","699.906","0.782"
"97","699.906","0.39"
"98","699.906","0.975"
"99","699.906","0.586"
"100","699.906","0.585"
"101","699.906","1.169"
"102","699.906","0.769"
"103","699.906","0.78"
"104","699.906","0.987"
"105","699.906","0.79"
"106","699.906","1.364"
"107","699.906","0.389"
"108","699.906","1.153"
"109","699.906","1.387"
"110","699.891","0.781"
"111","699.891","0.39"
"112","699.891","0.39"
"113","699.875","0"
"114","699.875","1.167"
"115","699.875","1.169"
"116","699.875","1.538"
"117","699.875","1.387"
"118","699.875","0.976"
"119","699.875","0.586"
"120","699.875","1.559"
"121","699.875","1.169"
"122","699.875","0.587"
"123","699.875","0.197"
"124","699.875","0.781"
"125","699.875","0.782"
"126","699.875","0.195"
"127","699.875","0.974"
"128","699.875","0.975"
"129","699.875","0.781"
"130","699.875","1.365"
"131","699.875","1.534"
"132","699.875","0.792"
"133","699.895","0.977"
"134","699.895","0.594"
"135","699.895","1.349"
"136","699.895","1.17"
"137","699.895","1.369"
"138","699.895","0.974"
"139","699.895","0.595"
"140","699.895","0.78"
"141","699.895","0.39"
"142","699.895","1.755"
"143","699.895","0.782"
"144","699.926","1.167"
"145","699.926","0.586"
"146","699.926","1.175"
"147","699.926","0.781"
"148","699.926","0.974"
"149","699.926","1.165"
"150","699.926","0.396"
"151","699.926","1.554"
"152","699.926","0.778"
"153","699.926","0.584"
"154","699.926","0"
"155","699.926","0.974"
"156","699.926","0"
"157","699.926","0.385"
