"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","85.457","0.58"
"2","85.457","1.757"
"3","85.457","1.561"
"4","85.457","1.756"
"5","85.457","1.78"
"6","85.457","1.752"
"7","85.457","1.749"
"8","85.457","2.498"
"9","85.457","1.563"
"10","85.457","1.584"
"11","85.457","1.167"
"12","85.457","1.98"
"13","85.457","1.924"
"14","85.457","1.581"
"15","85.457","1.953"
"16","85.457","1.949"
"17","85.457","1.727"
"18","85.457","1.366"
"19","85.457","1.78"
"20","85.457","1.949"
"21","85.457","1.782"
"22","85.457","1.362"
"23","85.457","1.728"
"24","85.457","1.557"
"25","85.457","1.781"
"26","85.457","1.757"
"27","85.457","1.186"
"28","85.457","1.171"
"29","85.457","1.756"
"30","85.457","1.942"
"31","85.457","0.974"
"32","85.457","1.367"
"33","85.457","1.655"
"34","85.457","1.423"
"35","85.457","1.586"
"36","85.457","1.951"
"37","85.457","1.171"
"38","85.457","1.728"
"39","85.457","1.98"
"40","85.457","1.749"
"41","85.457","1.174"
"42","85.457","2.338"
"43","85.457","1.559"
"44","85.457","1.774"
"45","85.457","1.921"
"46","85.457","1.578"
"47","85.457","1.384"
"48","85.457","1.756"
"49","85.457","1.753"
"50","85.457","1.757"
"51","85.457","1.153"
"52","85.457","1.756"
"53","85.457","1.78"
"54","85.457","1.749"
"55","85.457","1.756"
"56","85.457","1.385"
"57","85.457","1.561"
"58","85.457","1.168"
"59","85.457","1.723"
"60","85.457","1.586"
"61","85.457","1.56"
"62","78.586","0.99"
"63","78.586","1.167"
"64","78.586","2.147"
"65","78.586","1.538"
"66","78.586","2.147"
"67","78.586","1.557"
"68","78.586","1.977"
"69","78.586","1.755"
"70","78.586","1.584"
"71","78.586","1.748"
"72","78.586","1.917"
"73","78.586","1.98"
"74","78.586","0.781"
"75","78.586","1.561"
"76","78.586","1.779"
"77","78.586","1.563"
"78","78.586","1.362"
"79","78.586","1.917"
"80","78.586","2.17"
"81","78.586","1.953"
"82","78.586","1.579"
"83","78.586","1.95"
"84","78.586","1.149"
"85","78.586","1.588"
"86","78.586","1.754"
"87","78.586","1.363"
"88","78.586","2.37"
"89","78.586","1.559"
"90","78.586","1.732"
"91","78.586","1.749"
"92","78.586","1.986"
"93","78.586","1.753"
"94","78.586","1.562"
"95","78.586","1.979"
"96","78.586","1.753"
"97","78.586","0.972"
"98","78.586","2.117"
"99","78.586","1.559"
"100","78.586","1.189"
"101","78.586","1.365"
"102","78.586","1.754"
"103","78.586","1.578"
"104","78.586","1.754"
"105","78.586","1.922"
"106","78.586","1.583"
"107","78.586","1.756"
"108","78.586","1.58"
"109","78.586","1.366"
"110","78.586","1.367"
"111","78.586","1.362"
"112","78.586","1.753"
"113","78.586","1.927"
"114","78.586","1.782"
"115","78.586","1.728"
"116","78.586","1.985"
"117","78.586","1.538"
"118","78.586","1.981"
"119","78.586","1.581"
"120","78.586","1.733"
"121","78.586","1.98"
"122","78.586","1.749"
"123","78.586","2.148"
"124","78.586","1.921"
"125","78.586","1.756"
"126","78.586","1.365"
"127","78.586","2.569"
"128","78.586","2.149"
"129","78.586","1.956"
"130","78.586","1.362"
"131","78.586","1.589"
"132","78.586","1.556"
"133","78.586","1.754"
"134","78.586","2.119"
"135","78.586","1.774"
"136","78.586","1.558"
"137","78.586","1.757"
"138","78.586","2.144"
"139","78.586","1.585"
"140","78.586","0.78"
"141","78.586","2.138"
"142","78.586","1.169"
"143","78.586","1.756"
"144","78.586","1.556"
"145","78.586","2.18"
"146","78.586","1.751"
"147","78.586","1.732"
"148","78.586","1.789"
"149","78.586","2.134"
"150","78.586","2.347"
"151","78.586","1.928"
"152","78.586","1.17"
"153","78.586","1.565"
"154","78.586","1.945"
"155","78.586","1.785"
"156","78.586","0.195"
