"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","80.656","0.194"
"2","80.66","0.975"
"3","81.57","1.183"
"4","81.57","1.943"
"5","82.57","1.175"
"6","83.57","1.95"
"7","83.57","1.17"
"8","84.57","1.366"
"9","84.57","1.754"
"10","84.57","1.752"
"11","84.57","1.563"
"12","84.57","1.775"
"13","84.57","1.366"
"14","84.57","2.14"
"15","84.57","1.753"
"16","84.574","1.958"
"17","84.574","1.558"
"18","84.574","2.146"
"19","84.574","2.142"
"20","84.516","2.343"
"21","84.516","1.386"
"22","84.516","1.558"
"23","84.516","1.953"
"24","84.52","1.954"
"25","84.52","2.536"
"26","84.52","1.752"
"27","84.523","1.561"
"28","84.523","1.943"
"29","84.523","1.781"
"30","84.523","1.563"
"31","84.523","1.753"
"32","84.527","1.943"
"33","84.527","1.761"
"34","84.527","1.562"
"35","84.527","1.556"
"36","84.527","1.753"
"37","84.527","2.153"
"38","84.527","1.185"
"39","84.527","2.136"
"40","84.527","1.952"
"41","84.527","2.147"
"42","84.527","2.142"
"43","84.527","1.762"
"44","84.527","1.75"
"45","84.527","1.778"
"46","84.527","1.366"
"47","84.527","1.56"
"48","84.527","1.945"
"49","84.527","1.561"
"50","84.527","1.364"
"51","84.527","1.95"
"52","84.527","1.562"
"53","84.527","1.577"
"54","84.527","1.165"
"55","84.527","1.952"
"56","84.527","1.757"
"57","84.527","1.364"
"58","84.527","1.561"
"59","84.527","1.583"
"60","84.527","1.56"
"61","84.527","1.951"
"62","84.527","1.946"
"63","84.527","1.958"
"64","84.527","1.367"
"65","84.527","1.751"
"66","84.527","1.956"
"67","84.527","1.759"
"68","84.527","2.142"
"69","84.527","1.361"
"70","84.527","1.562"
"71","84.527","1.564"
"72","84.527","1.558"
"73","84.527","2.183"
"74","84.527","1.755"
"75","84.527","1.949"
"76","84.527","1.952"
"77","84.527","1.749"
"78","84.527","1.76"
"79","84.527","1.557"
"80","84.527","1.974"
"81","84.527","2.148"
"82","84.527","1.753"
"83","84.527","1.752"
"84","84.527","2.145"
"85","84.527","1.753"
"86","84.527","1.754"
"87","84.527","1.778"
"88","84.527","1.76"
"89","84.527","1.56"
"90","84.527","2.149"
"91","84.527","2.142"
"92","84.527","1.75"
"93","84.527","1.556"
"94","84.52","1.76"
"95","84.52","1.581"
"96","84.52","2.143"
"97","84.52","1.756"
"98","84.52","1.754"
"99","84.52","1.946"
"100","84.52","1.559"
"101","84.52","2.147"
"102","84.52","1.754"
"103","84.52","1.783"
"104","84.52","2.12"
"105","84.52","1.187"
"106","84.52","1.172"
"107","84.52","1.553"
"108","84.52","1.948"
"109","84.52","1.167"
"110","84.52","1.581"
"111","84.52","1.556"
"112","84.52","1.562"
"113","84.52","1.366"
"114","84.52","1.564"
"115","84.52","1.171"
"116","84.52","1.562"
"117","84.551","1.756"
"118","84.551","1.56"
"119","84.551","1.759"
"120","84.551","1.949"
"121","84.551","2.177"
"122","84.551","1.75"
"123","84.551","1.175"
"124","84.551","2.137"
"125","84.551","1.756"
"126","84.551","1.363"
"127","84.551","1.363"
"128","84.551","1.782"
"129","84.551","1.758"
"130","84.551","1.942"
"131","84.551","1.948"
"132","84.551","2.143"
"133","84.551","1.754"
"134","84.551","2.173"
"135","84.555","1.555"
"136","84.555","2.147"
"137","84.555","1.557"
"138","84.555","1.954"
"139","84.555","1.751"
"140","84.555","1.785"
"141","84.555","2.14"
"142","84.555","1.95"
"143","84.555","1.762"
"144","84.555","1.559"
"145","84.555","1.171"
"146","84.555","1.947"
"147","84.555","2.149"
"148","84.555","1.561"
"149","84.555","1.755"
"150","84.555","1.169"
"151","84.555","1.56"
"152","84.555","1.786"
"153","84.555","1.365"
"154","84.555","1.17"
"155","84.555","2.14"
"156","84.555","0.971"
"157","84.555","0.584"
