"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","12.863","0"
"2","13.109","2.72"
"3","13.355","0.592"
"4","13.617","2.926"
"5","13.832","3.698"
"6","13.836","2.922"
"7","13.836","2.145"
"8","13.836","2.927"
"9","13.836","2.542"
"10","13.836","2.571"
"11","13.836","2.526"
"12","13.836","2.54"
"13","13.836","2.963"
"14","13.836","3.075"
"15","13.836","3.115"
"16","13.836","2.146"
"17","13.836","2.572"
"18","13.836","2.734"
"19","13.836","2.538"
"20","13.836","2.919"
"21","13.836","3.709"
"22","13.84","3.509"
"23","13.84","2.731"
"24","13.84","2.719"
"25","13.84","1.983"
"26","13.84","3.114"
"27","13.84","3.316"
"28","13.84","3.914"
"29","13.84","3.509"
"30","13.84","3.71"
"31","13.84","4.547"
"32","13.84","3.466"
"33","13.84","3.567"
"34","13.84","3.318"
"35","13.84","2.877"
"36","13.84","3.518"
"37","13.84","3.513"
"38","13.84","2.929"
"39","13.84","2.733"
"40","13.84","3.162"
"41","13.84","3.115"
"42","13.84","3.114"
"43","13.84","3.519"
"44","13.84","3.317"
"45","13.84","3.361"
"46","13.84","2.685"
"47","13.84","2.577"
"48","13.84","2.927"
"49","13.844","3.312"
"50","13.844","4.089"
"51","13.844","3.115"
"52","13.844","2.573"
"53","13.844","2.31"
"54","13.844","1.168"
"55","13.844","1.776"
"56","13.844","3.512"
"57","13.844","4.932"
"58","13.844","1.917"
"59","14.352","2.357"
"60","14.352","2.159"
"61","14.352","3.309"
"62","14.352","3.123"
"63","14.352","2.924"
"64","14.352","2.926"
"65","14.352","1.752"
"66","14.352","1.779"
"67","14.352","2.925"
"68","14.352","3.312"
"69","14.352","3.127"
"70","14.352","2.728"
"71","14.352","3.315"
"72","14.352","3.319"
"73","14.352","2.544"
"74","14.352","3.96"
"75","14.352","2.11"
"76","14.352","2.167"
"77","14.352","3.123"
"78","14.352","2.531"
"79","14.352","2.729"
"80","14.352","2.927"
"81","14.352","2.341"
"82","14.352","3.119"
"83","14.352","1.979"
"84","14.352","3.512"
"85","14.352","3.309"
"86","14.352","3.169"
"87","14.352","2.726"
"88","14.352","3.27"
"89","14.352","2.733"
"90","14.352","2.145"
"91","14.352","1.778"
"92","14.352","3.118"
"93","14.352","3.318"
"94","14.352","2.73"
"95","14.352","2.967"
"96","14.352","3.26"
"97","14.352","1.776"
"98","14.352","2.728"
"99","14.352","4.282"
"100","14.352","3.158"
"101","14.352","0.776"
"102","14.352","2.148"
"103","14.352","2.925"
"104","14.352","2.148"
"105","14.352","2.922"
"106","14.352","2.731"
"107","14.352","2.148"
"108","14.352","2.927"
"109","14.352","2.526"
"110","14.352","1.585"
"111","14.352","2.534"
"112","14.352","3.312"
"113","14.352","3.126"
"114","14.352","3.315"
"115","14.352","2.761"
"116","14.352","2.299"
"117","14.352","1.783"
"118","14.352","3.512"
"119","14.352","3.307"
"120","14.352","2.929"
"121","14.352","2.769"
"122","14.352","2.304"
"123","14.352","3.121"
"124","14.352","1.979"
"125","14.352","2.93"
"126","14.352","3.314"
"127","14.352","2.152"
"128","14.352","3.895"
"129","14.352","2.926"
"130","14.352","3.117"
"131","14.352","3.697"
"132","14.352","2.342"
"133","14.352","1.936"
"134","14.352","2.167"
"135","14.352","4.769"
"136","14.352","1.747"
"137","14.355","3.875"
"138","14.355","3.884"
"139","14.363","3.911"
"140","14.363","3.967"
"141","14.363","1.947"
"142","14.363","2.148"
"143","14.363","3.701"
"144","14.363","3.507"
"145","14.363","4.086"
"146","14.363","3.119"
"147","14.363","2.919"
"148","14.363","2.782"
"149","14.363","1.947"
"150","14.363","3.503"
"151","14.363","2.926"
"152","14.363","1.952"
"153","14.512","2.333"
"154","17.031","3.703"
"155","17.031","1.983"
"156","17.031","1.362"
"157","17.031","0"
