"Qos","Publicadores","Publicados","Recibidos","Diferencia","TiempoPublicacionMs","PublicadosPorSegundo","TiempoRecepcionMs","RecibidosPorSegundo"
"0","1","5000","5000","0","156446.94","31.96","155439.826","32.167"
