"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","80.438","0"
"2","80.438","0"
"3","80.438","0.195"
"4","80.438","0"
"5","80.438","0"
"6","80.438","0"
"7","80.438","0"
"8","80.43","0"
"9","80.43","0.779"
"10","80.43","0"
