❯  Starting publish benchmark, connections: 1, req interval: 10ms, message interval: 20ms
...  [0/1] - Connecting...
√  [1/1] - Connected
√  Created 1 connections in 0.017s
Published total: 32, message rate: 32/s
Published total: 65, message rate: 33/s
Published total: 97, message rate: 32/s
Published total: 130, message rate: 33/s
Published total: 162, message rate: 32/s
Published total: 195, message rate: 33/s
Published total: 227, message rate: 32/s
Published total: 260, message rate: 33/s
Published total: 292, message rate: 32/s
Published total: 325, message rate: 33/s
Published total: 357, message rate: 32/s
Published total: 390, message rate: 33/s
Published total: 423, message rate: 33/s
Published total: 456, message rate: 33/s
Published total: 488, message rate: 32/s
Published total: 521, message rate: 33/s
Published total: 554, message rate: 33/s
Published total: 587, message rate: 33/s
Published total: 619, message rate: 32/s
Published total: 652, message rate: 33/s
Published total: 684, message rate: 32/s
Published total: 717, message rate: 33/s
Published total: 749, message rate: 32/s
Published total: 782, message rate: 33/s
Published total: 815, message rate: 33/s
Published total: 848, message rate: 33/s
Published total: 880, message rate: 32/s
Published total: 913, message rate: 33/s
Published total: 945, message rate: 32/s
Published total: 978, message rate: 33/s
Published total: 1010, message rate: 32/s
Published total: 1043, message rate: 33/s
Published total: 1075, message rate: 32/s
Published total: 1108, message rate: 33/s
Published total: 1140, message rate: 32/s
Published total: 1173, message rate: 33/s
Published total: 1206, message rate: 33/s
Published total: 1238, message rate: 32/s
Published total: 1271, message rate: 33/s
Published total: 1303, message rate: 32/s
Published total: 1336, message rate: 33/s
Published total: 1369, message rate: 33/s
Published total: 1402, message rate: 33/s
Published total: 1434, message rate: 32/s
Published total: 1467, message rate: 33/s
Published total: 1500, message rate: 33/s
Published total: 1533, message rate: 33/s
Published total: 1565, message rate: 32/s
Published total: 1598, message rate: 33/s
Published total: 1631, message rate: 33/s
Published total: 1663, message rate: 32/s
Published total: 1696, message rate: 33/s
Published total: 1728, message rate: 32/s
Published total: 1761, message rate: 33/s
Published total: 1793, message rate: 32/s
Published total: 1826, message rate: 33/s
Published total: 1859, message rate: 33/s
Published total: 1891, message rate: 32/s
Published total: 1924, message rate: 33/s
Published total: 1956, message rate: 32/s
Published total: 1989, message rate: 33/s
Published total: 2021, message rate: 32/s
Published total: 2054, message rate: 33/s
Published total: 2086, message rate: 32/s
Published total: 2119, message rate: 33/s
Published total: 2151, message rate: 32/s
Published total: 2184, message rate: 33/s
Published total: 2216, message rate: 32/s
Published total: 2249, message rate: 33/s
Published total: 2281, message rate: 32/s
Published total: 2314, message rate: 33/s
Published total: 2346, message rate: 32/s
Published total: 2379, message rate: 33/s
Published total: 2412, message rate: 33/s
Published total: 2444, message rate: 32/s
Published total: 2477, message rate: 33/s
Published total: 2509, message rate: 32/s
Published total: 2542, message rate: 33/s
Published total: 2575, message rate: 33/s
Published total: 2607, message rate: 32/s
Published total: 2640, message rate: 33/s
Published total: 2672, message rate: 32/s
Published total: 2705, message rate: 33/s
Published total: 2737, message rate: 32/s
Published total: 2770, message rate: 33/s
Published total: 2802, message rate: 32/s
Published total: 2835, message rate: 33/s
Published total: 2867, message rate: 32/s
Published total: 2900, message rate: 33/s
Published total: 2932, message rate: 32/s
Published total: 2965, message rate: 33/s
Published total: 2997, message rate: 32/s
Published total: 3030, message rate: 33/s
Published total: 3062, message rate: 32/s
Published total: 3095, message rate: 33/s
Published total: 3127, message rate: 32/s
Published total: 3160, message rate: 33/s
Published total: 3192, message rate: 32/s
Published total: 3225, message rate: 33/s
Published total: 3257, message rate: 32/s
Published total: 3290, message rate: 33/s
Published total: 3323, message rate: 33/s
Published total: 3355, message rate: 32/s
Published total: 3388, message rate: 33/s
Published total: 3420, message rate: 32/s
Published total: 3453, message rate: 33/s
Published total: 3485, message rate: 32/s
Published total: 3518, message rate: 33/s
Published total: 3550, message rate: 32/s
Published total: 3583, message rate: 33/s
Published total: 3615, message rate: 32/s
Published total: 3648, message rate: 33/s
Published total: 3680, message rate: 32/s
Published total: 3713, message rate: 33/s
Published total: 3745, message rate: 32/s
Published total: 3778, message rate: 33/s
Published total: 3810, message rate: 32/s
Published total: 3843, message rate: 33/s
Published total: 3875, message rate: 32/s
Published total: 3908, message rate: 33/s
Published total: 3940, message rate: 32/s
Published total: 3973, message rate: 33/s
Published total: 4005, message rate: 32/s
Published total: 4038, message rate: 33/s
Published total: 4070, message rate: 32/s
Published total: 4103, message rate: 33/s
Published total: 4135, message rate: 32/s
Published total: 4168, message rate: 33/s
Published total: 4200, message rate: 32/s
Published total: 4233, message rate: 33/s
Published total: 4266, message rate: 33/s
Published total: 4298, message rate: 32/s
Published total: 4331, message rate: 33/s
Published total: 4364, message rate: 33/s
Published total: 4397, message rate: 33/s
Published total: 4429, message rate: 32/s
Published total: 4462, message rate: 33/s
Published total: 4494, message rate: 32/s
Published total: 4527, message rate: 33/s
Published total: 4560, message rate: 33/s
Published total: 4593, message rate: 33/s
Published total: 4625, message rate: 32/s
Published total: 4658, message rate: 33/s
Published total: 4690, message rate: 32/s
Published total: 4723, message rate: 33/s
Published total: 4755, message rate: 32/s
Published total: 4788, message rate: 33/s
Published total: 4820, message rate: 32/s
Published total: 4853, message rate: 33/s
Published total: 4885, message rate: 32/s
Published total: 4918, message rate: 33/s
Published total: 4950, message rate: 32/s
Published total: 4983, message rate: 33/s
Published total: 5000, message rate: 17/s
