"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","86.688","0"
"2","86.688","0.574"
"3","86.688","1.404"
"4","86.688","1.558"
"5","86.688","1.942"
"6","86.688","1.944"
"7","86.688","1.382"
"8","86.688","1.746"
"9","86.688","1.184"
"10","86.688","1.749"
"11","86.688","1.554"
"12","86.688","1.556"
"13","86.688","1.775"
"14","86.688","1.909"
"15","86.688","1.806"
"16","86.688","1.357"
"17","86.688","1.749"
"18","86.688","1.183"
"19","86.688","1.363"
"20","86.688","1.724"
"21","86.688","1.388"
"22","86.688","1.754"
"23","86.688","1.577"
"24","86.688","1.75"
"25","86.688","1.746"
"26","86.688","1.778"
"27","86.688","1.556"
"28","86.688","1.556"
"29","86.688","1.582"
"30","86.688","1.542"
"31","86.688","1.759"
"32","86.688","1.185"
"33","86.688","1.166"
"34","86.688","2.109"
"35","86.688","1.604"
"36","86.688","1.359"
"37","86.688","1.752"
"38","86.688","1.556"
"39","86.688","1.382"
"40","86.688","1.555"
"41","86.688","1.748"
"42","86.688","1.185"
"43","86.688","1.361"
"44","86.688","1.538"
"45","86.688","1.56"
"46","86.688","1.557"
"47","86.688","1.586"
"48","86.688","2.145"
"49","86.688","0.978"
"50","86.688","1.751"
"51","86.688","1.959"
"52","86.688","1.759"
"53","86.688","1.756"
"54","86.688","1.781"
"55","86.688","2.14"
"56","86.688","2.305"
"57","86.688","1.56"
"58","86.688","1.585"
"59","86.688","1.562"
"60","86.688","1.759"
"61","86.688","1.757"
"62","86.688","1.948"
"63","86.688","1.754"
"64","86.688","1.981"
"65","86.688","1.567"
"66","86.688","1.918"
"67","86.688","1.762"
"68","86.688","1.561"
"69","86.688","2.343"
"70","86.688","1.371"
"71","86.688","1.756"
"72","86.688","1.386"
"73","86.688","1.758"
"74","86.688","1.759"
"75","86.688","2.147"
"76","86.688","1.757"
"77","86.688","1.759"
"78","86.688","1.949"
"79","86.688","1.737"
"80","86.688","1.777"
"81","86.688","1.562"
"82","86.688","1.558"
"83","86.688","1.169"
"84","86.688","1.559"
"85","86.688","1.561"
"86","86.688","2.149"
"87","86.688","1.779"
"88","86.688","1.953"
"89","86.688","1.54"
"90","86.688","1.953"
"91","86.688","1.584"
"92","86.688","1.952"
"93","86.688","1.562"
"94","86.688","1.947"
"95","86.688","1.543"
"96","86.688","1.981"
"97","86.688","1.562"
"98","86.688","1.952"
"99","86.688","1.759"
"100","86.688","1.761"
"101","86.688","1.559"
"102","86.688","1.562"
"103","86.688","1.561"
"104","86.688","2.115"
"105","86.688","1.577"
"106","86.688","1.187"
"107","86.688","1.943"
"108","86.688","1.746"
"109","86.688","1.381"
"110","86.715","2.139"
"111","86.715","1.165"
"112","86.715","1.384"
"113","86.715","1.556"
"114","86.715","1.751"
"115","86.715","1.38"
"116","86.715","0.97"
"117","86.715","1.339"
"118","86.715","1.809"
"119","86.715","1.554"
"120","86.715","1.163"
"121","86.715","1.781"
"122","86.715","1.749"
"123","86.715","1.554"
"124","86.715","1.555"
"125","86.715","1.576"
"126","86.715","1.361"
"127","86.715","1.576"
"128","86.715","2.329"
"129","86.715","1.165"
"130","86.715","1.575"
"131","86.715","1.942"
"132","86.715","1.58"
"133","86.715","1.751"
"134","86.715","0.584"
"135","86.715","1.166"
"136","86.715","1.578"
"137","86.715","2.136"
"138","86.715","1.362"
"139","86.715","1.58"
"140","86.715","1.36"
"141","86.715","1.15"
"142","86.715","2.173"
"143","86.715","0.791"
"144","86.715","1.554"
"145","86.715","1.746"
"146","86.715","1.781"
"147","86.715","1.359"
"148","86.715","1.553"
"149","86.715","1.579"
"150","86.715","1.552"
"151","86.715","1.95"
"152","86.715","2.145"
"153","86.715","1.564"
"154","86.715","1.581"
"155","86.715","1.745"
"156","86.715","0.389"
"157","86.715","0"
