"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","582.602","0.779"
"2","582.602","1.348"
"3","582.605","1.168"
"4","582.605","0.977"
"5","582.609","0.585"
"6","582.609","0.781"
"7","582.609","0.586"
"8","582.629","0.782"
"9","582.629","1.561"
"10","582.66","1.387"
"11","582.66","1.155"
"12","582.66","0.594"
"13","582.66","0.392"
"14","582.668","0.584"
"15","582.672","0.195"
"16","582.672","0.389"
"17","582.672","1.167"
"18","582.672","0.585"
"19","582.672","1.171"
"20","582.676","0.591"
"21","582.676","0.194"
"22","582.676","0.591"
"23","582.676","0"
"24","582.676","0"
"25","582.676","0.592"
"26","582.68","0"
"27","582.684","1.366"
"28","582.684","0.586"
"29","582.695","1.172"
"30","582.703","1.565"
"31","582.703","0.964"
"32","582.703","0.586"
"33","582.707","0.99"
"34","582.711","0.195"
"35","582.711","0.39"
"36","582.711","0.391"
"37","582.711","0.39"
"38","582.715","0.585"
"39","582.715","0.977"
"40","582.719","1.562"
"41","582.719","0.976"
"42","582.719","0.783"
"43","582.719","1.364"
"44","582.719","0.783"
"45","582.719","0.586"
"46","582.719","0.977"
"47","582.719","0.779"
"48","582.719","0.979"
"49","582.719","1.562"
"50","582.719","1.172"
"51","582.723","0.586"
"52","582.727","0.195"
"53","582.727","1.174"
"54","582.727","0.586"
"55","582.73","0.781"
"56","582.734","1.175"
"57","582.734","0.974"
"58","582.734","0.977"
"59","582.738","1.956"
"60","582.738","0.975"
"61","582.742","1.37"
"62","582.746","0.976"
"63","582.746","1.368"
"64","582.746","0.578"
"65","582.746","0.587"
"66","582.746","0.989"
"67","582.75","0.586"
"68","582.75","0.781"
"69","582.75","0.975"
"70","582.75","1.763"
"71","582.75","0.577"
"72","582.758","1.366"
"73","582.762","1.174"
"74","582.766","0.587"
"75","582.789","1.173"
"76","582.789","0.973"
"77","582.789","0.391"
"78","582.793","0.396"
"79","582.793","0.781"
"80","582.801","0.586"
"81","582.805","1.56"
"82","582.805","0.783"
"83","582.805","1.157"
"84","582.809","0.197"
"85","582.801","0.585"
"86","582.82","0.976"
"87","582.824","1.368"
"88","582.824","0.587"
"89","582.828","0.977"
"90","582.84","0.975"
"91","582.844","0.782"
"92","582.852","0.782"
"93","582.852","1.363"
"94","582.859","1.172"
"95","582.863","1.558"
"96","582.871","1.564"
"97","582.871","0.977"
"98","582.871","1.561"
"99","582.871","0.975"
"100","582.871","0.39"
"101","582.871","0.391"
"102","582.879","0.197"
"103","582.887","0.779"
"104","582.887","0.977"
"105","582.895","0.391"
"106","582.895","0.583"
"107","582.898","0.778"
"108","582.898","0.198"
"109","582.562","0.389"
"110","582.574","0.584"
"111","582.578","0.78"
"112","582.578","0.39"
"113","582.582","0.391"
"114","582.582","0.989"
"115","582.586","0.389"
"116","582.586","0.779"
"117","583.695","0.781"
"118","583.711","0.586"
"119","584.098","0.782"
"120","584.098","0.585"
"121","584.098","0.584"
"122","584.102","0.987"
"123","584.105","0"
"124","584.105","0.585"
"125","584.105","0.39"
"126","584.105","1.17"
"127","584.109","0.78"
"128","584.113","0.392"
"129","584.129","0.779"
"130","584.137","1.173"
"131","584.137","1.365"
"132","584.145","0.585"
"133","584.176","2.147"
"134","584.176","0.782"
"135","584.18","0.781"
"136","584.18","1.173"
"137","584.184","0.585"
"138","584.184","0.396"
"139","584.227","0.195"
"140","584.227","0.779"
"141","584.23","1.176"
"142","584.23","0.779"
"143","584.238","1.168"
"144","584.242","1.559"
"145","584.242","0.974"
"146","584.254","1.366"
"147","584.266","0.195"
"148","584.27","1.56"
"149","584.277","0.791"
"150","584.285","0.778"
"151","584.285","0.78"
"152","584.285","0.782"
"153","584.289","0.78"
"154","584.293","0.39"
"155","584.305","0.389"
"156","584.312","0"
