"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","83.625","0"
"2","83.625","1.752"
"3","83.625","1.383"
"4","83.625","1.921"
"5","83.625","1.581"
"6","83.625","1.167"
"7","83.625","1.949"
"8","83.625","1.759"
"9","83.625","1.946"
"10","83.625","1.759"
"11","83.625","0.973"
"12","83.625","1.561"
"13","83.625","1.583"
"14","83.625","2.14"
"15","83.625","1.557"
"16","83.625","1.974"
"17","83.625","1.732"
"18","83.625","2.149"
"19","83.625","1.386"
"20","83.625","2.145"
"21","83.625","1.753"
"22","83.625","1.954"
"23","83.625","2.145"
"24","83.625","1.562"
"25","83.625","1.365"
"26","83.625","1.385"
"27","83.625","2.114"
"28","83.625","1.366"
"29","83.625","2.341"
"30","83.625","1.541"
"31","83.625","1.402"
"32","83.625","1.171"
"33","83.625","1.947"
"34","83.625","1.755"
"35","83.625","1.952"
"36","83.625","2.736"
"37","83.625","1.582"
"38","83.625","1.554"
"39","83.625","1.952"
"40","83.625","1.754"
"41","83.625","1.56"
"42","83.625","1.95"
"43","83.625","1.362"
"44","83.625","1.759"
"45","83.625","1.167"
"46","83.625","2.378"
"47","83.625","1.366"
"48","83.625","1.756"
"49","83.625","1.754"
"50","83.625","1.753"
"51","83.625","1.778"
"52","83.625","1.152"
"53","83.625","1.366"
"54","83.625","1.76"
"55","83.625","1.582"
"56","83.625","1.558"
"57","83.625","1.364"
"58","83.625","1.948"
"59","83.625","1.779"
"60","83.625","1.556"
"61","83.625","1.749"
"62","83.625","1.953"
"63","83.625","1.943"
"64","83.625","1.564"
"65","83.625","2.143"
"66","83.625","2.34"
"67","83.625","1.782"
"68","83.625","1.56"
"69","83.625","1.756"
"70","83.625","1.958"
"71","83.668","1.557"
"72","83.668","2.534"
"73","83.668","1.752"
"74","83.668","1.95"
"75","83.668","1.559"
"76","83.668","1.58"
"77","83.668","1.753"
"78","83.668","1.555"
"79","83.668","1.367"
"80","83.668","1.753"
"81","83.668","1.782"
"82","83.668","1.947"
"83","83.668","2.147"
"84","83.668","1.562"
"85","83.668","1.755"
"86","83.668","1.555"
"87","83.668","1.367"
"88","83.668","1.555"
"89","83.668","2.375"
"90","83.668","1.56"
"91","83.668","1.955"
"92","83.668","1.561"
"93","83.668","1.753"
"94","83.668","1.955"
"95","83.668","1.751"
"96","83.668","1.561"
"97","83.668","1.76"
"98","83.668","1.753"
"99","83.668","1.187"
"100","83.668","1.36"
"101","83.668","1.168"
"102","83.668","1.95"
"103","83.668","1.783"
"104","83.668","1.722"
"105","83.668","2.181"
"106","83.668","1.945"
"107","83.668","1.752"
"108","83.668","1.558"
"109","83.668","1.367"
"110","83.668","1.949"
"111","83.668","1.977"
"112","83.668","1.954"
"113","83.668","1.95"
"114","83.668","2.336"
"115","83.668","1.948"
"116","83.668","1.563"
"117","83.668","1.978"
"118","83.668","1.92"
"119","83.668","1.579"
"120","83.668","2.152"
"121","83.668","2.537"
"122","83.668","1.362"
"123","83.668","1.758"
"124","83.668","2.174"
"125","83.668","1.728"
"126","83.668","1.382"
"127","83.668","2.147"
"128","83.668","1.76"
"129","83.668","1.754"
"130","83.668","1.561"
"131","83.668","1.561"
"132","83.668","0.975"
"133","83.668","1.748"
"134","83.668","1.757"
"135","83.668","1.384"
"136","83.668","1.946"
"137","83.668","1.753"
"138","83.668","1.974"
"139","83.668","1.728"
"140","83.668","2.177"
"141","83.668","1.951"
"142","83.668","2.345"
"143","83.668","2.147"
"144","83.668","1.736"
"145","83.668","1.581"
"146","83.668","1.757"
"147","83.668","1.754"
"148","83.668","1.756"
"149","83.668","1.946"
"150","83.668","0.977"
"151","83.668","1.975"
"152","83.668","1.921"
"153","83.668","1.582"
"154","83.668","1.366"
"155","83.668","1.556"
"156","83.668","0.593"
"157","83.668","0"
