"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","81.68","0"
"2","85.973","10.25"
"3","86.992","12.435"
"4","86.992","12.417"
"5","86.996","12.451"
"6","86.996","12.809"
"7","87.008","12.44"
"8","87.066","12.421"
"9","87.066","12.22"
"10","87.066","12.013"
"11","87.066","12.802"
"12","87.066","12.427"
"13","87.066","12.419"
"14","87.066","12.428"
"15","87.066","12.219"
"16","87.066","12.445"
"17","87.059","12.213"
"18","87.059","12.602"
"19","87.059","12.044"
"20","87.059","12.426"
"21","87.059","12.645"
"22","87.059","12.413"
"23","87.059","12.616"
"24","87.059","12.407"
"25","87.059","12.216"
"26","87.059","12.418"
"27","87.059","12.248"
"28","87.059","12.43"
"29","87.062","12.417"
"30","87.062","12.029"
"31","87.062","12.624"
"32","87.062","12.217"
"33","87.082","12.599"
"34","87.082","12.234"
"35","87.082","12.426"
"36","87.082","12.434"
"37","87.082","12.44"
"38","87.082","12.409"
"39","87.082","12.225"
"40","87.082","12.42"
"41","87.086","12.617"
"42","87.086","12.418"
"43","87.086","12.451"
"44","87.086","12.624"
"45","87.086","12.026"
"46","87.086","12.391"
"47","87.031","12.419"
"48","87.031","12.207"
"49","87.031","12.652"
"50","87.031","12.234"
"51","87.035","12.22"
"52","87.035","12.216"
"53","87.035","12.431"
"54","87.035","12.221"
"55","87.035","12.355"
"56","87.035","12.46"
"57","87.035","11.636"
"58","87.035","12.806"
"59","87.035","12.424"
"60","87.035","12.613"
"61","87.035","12.431"
"62","87.035","12.222"
"63","87.035","12.598"
"64","87.035","11.836"
"65","87.035","12.228"
"66","87.035","12.423"
"67","87.039","12.221"
"68","87.039","12.638"
"69","87.039","12.424"
"70","87.039","12.036"
"71","87.039","12.407"
"72","87.039","12.586"
"73","87.039","12.226"
"74","87.039","12.037"
"75","87.039","12.237"
"76","87.039","12.228"
"77","87.039","12.412"
"78","87.039","12.426"
"79","87.039","12.421"
"80","87.039","12.813"
"81","87.039","12.024"
"82","87.039","12.617"
"83","87.039","12.442"
"84","87.039","12.03"
"85","87.039","12.818"
"86","87.039","12.224"
"87","87.039","12.6"
"88","87.039","12.222"
"89","87.039","12.027"
"90","87.039","12.415"
"91","87.039","12.225"
"92","87.039","12.615"
"93","87.039","12.035"
"94","87.039","12.61"
"95","87.039","12.428"
"96","87.039","12.044"
"97","87.039","12.62"
"98","87.039","12.419"
"99","87.039","12.219"
"100","87.039","12.615"
"101","87.039","12.447"
"102","87.039","12.214"
"103","87.039","12.416"
"104","87.039","12.229"
"105","87.039","12.417"
"106","87.039","12.039"
"107","87.039","12.416"
"108","87.039","12.411"
"109","87.039","12.201"
"110","87.039","12.407"
"111","87.039","12.227"
"112","87.039","12.61"
"113","87.039","12.402"
"114","87.039","13.004"
"115","87.039","12.418"
"116","87.039","12.608"
"117","87.039","12.218"
"118","87.039","12.426"
"119","87.039","12.423"
"120","87.039","12.016"
"121","87.031","12.631"
"122","87.031","12.23"
"123","87.031","12.419"
"124","87.031","12.018"
"125","87.031","12.029"
"126","87.031","12.608"
"127","87.031","12.437"
"128","87.031","12.432"
"129","87.031","12.418"
"130","87.031","12.426"
"131","87.031","12.622"
"132","87.031","12.215"
"133","87.031","12.021"
"134","87.031","12.222"
"135","87.031","11.848"
"136","87.031","12.237"
"137","87.031","12.415"
"138","87.031","12.26"
