"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","656.184","0.971"
"2","626.25","1.167"
"3","626.25","0.978"
"4","626.25","0.781"
"5","626.25","1.182"
"6","626.25","1.363"
"7","626.25","0"
"8","626.254","0.781"
"9","626.254","1.554"
"10","626.254","0.986"
"11","626.254","0.194"
"12","626.254","1.578"
"13","626.254","0.388"
"14","626.254","0.194"
"15","626.254","0.593"
"16","626.254","0.192"
"17","626.254","0.198"
"18","626.254","0.974"
"19","626.254","0.778"
"20","626.254","1.166"
"21","626.254","0.395"
"22","626.258","0.194"
"23","626.258","0.592"
"24","626.258","1.169"
"25","626.258","0.585"
"26","626.258","0.583"
"27","626.258","0.78"
"28","626.258","0.586"
"29","626.258","1.172"
"30","626.258","1.558"
"31","626.258","0.779"
"32","626.258","1.387"
"33","626.258","0.976"
"34","626.258","0.39"
"35","626.258","0.779"
"36","626.258","1.364"
"37","626.258","1.56"
"38","626.238","1.366"
"39","626.238","1.366"
"40","626.238","0.976"
"41","626.238","0.976"
"42","626.238","0.978"
"43","626.238","1.387"
"44","626.238","0.389"
"45","626.238","1.168"
"46","626.238","1.367"
"47","626.238","0.781"
"48","626.238","0.976"
"49","594.238","2.145"
"50","594.238","0.584"
"51","594.254","0.791"
"52","594.258","0.389"
"53","594.262","0.78"
"54","594.27","1.168"
"55","594.273","0.78"
"56","594.277","1.366"
"57","594.289","0.782"
"58","594.289","1.172"
"59","594.289","1.754"
"60","594.297","0.781"
"61","594.297","1.168"
"62","594.297","0.988"
"63","594.309","0.586"
"64","594.309","0.975"
"65","594.316","1.758"
"66","594.32","1.755"
"67","594.32","1.366"
"68","594.32","1.755"
"69","594.324","1.168"
"70","594.328","0.782"
"71","594.332","1.171"
"72","594.336","0.78"
"73","594.336","0.781"
"74","594.34","0.195"
"75","594.352","1.756"
"76","594.352","1.369"
"77","594.355","0.976"
"78","594.363","1.171"
"79","594.367","0.593"
"80","594.371","0.585"
"81","594.371","0.78"
"82","594.379","0.781"
"83","594.379","1.559"
"84","594.379","1.365"
"85","594.379","0.779"
"86","594.379","1.56"
"87","594.379","1.363"
"88","594.383","1.171"
"89","594.383","1.189"
"90","594.391","0.977"
"91","594.391","0.781"
"92","594.398","0.781"
"93","594.402","0.976"
"94","594.402","0.584"
"95","594.402","0.587"
"96","594.402","0.973"
"97","594.402","0.781"
"98","594.402","1.172"
"99","594.406","1.367"
"100","594.406","1.167"
"101","594.418","0.979"
"102","594.457","0.78"
"103","594.457","0.975"
"104","594.457","0.779"
"105","594.465","1.189"
"106","594.473","1.172"
"107","594.488","0.782"
"108","594.496","0.976"
"109","594.5","0.584"
"110","594.5","0.976"
"111","594.5","0.976"
"112","594.508","0.978"
"113","594.516","0.971"
"114","594.527","1.365"
"115","594.531","1.169"
"116","594.535","0.586"
"117","594.539","0.395"
"118","594.547","1.168"
"119","594.551","0.585"
"120","594.555","1.172"
"121","594.555","0.976"
"122","594.559","1.583"
"123","594.566","0.577"
"124","594.566","0.584"
"125","594.574","1.758"
"126","594.578","0.782"
"127","594.578","0.197"
"128","594.586","0.974"
"129","594.586","0.987"
"130","594.594","0.971"
"131","594.594","0.585"
"132","594.609","0.78"
"133","594.609","0.389"
"134","594.613","1.972"
"135","594.641","0"
"136","594.641","1.166"
"137","594.645","0.593"
"138","594.648","0.575"
"139","594.656","0.594"
"140","594.664","0.195"
"141","594.695","0.389"
"142","594.695","0.593"
"143","594.699","0.968"
"144","359.516","0.977"
"145","359.539","0.194"
"146","359.574","0.978"
"147","359.621","0.585"
"148","301.125","1.775"
"149","301.164","0"
"150","301.199","1.381"
"151","301.262","0.767"
"152","285.309","0.791"
"153","285.348","0.39"
"154","259.406","0.779"
"155","259.453","0.987"
"156","259.516","0.389"
"157","259.559","0.194"
