"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","83.777","0.581"
"2","83.992","12.612"
"3","84.992","12.595"
"4","85.031","12.626"
"5","85.031","12.436"
"6","85.043","12.607"
"7","85.043","12.206"
"8","85.043","12.418"
"9","85.043","12.427"
"10","85.043","12.016"
"11","85.043","12.623"
"12","85.043","12.424"
"13","85.043","12.229"
"14","85.043","12.603"
"15","85.043","12.383"
"16","85.043","12.814"
"17","85.043","12.419"
"18","85.043","12.632"
"19","85.043","12.21"
"20","85.043","12.204"
"21","85.043","12.219"
"22","85.043","12.609"
"23","85.043","12.221"
"24","85.043","12.215"
"25","85.043","12.628"
"26","85.043","12.034"
"27","85.043","12.247"
"28","85.043","12.423"
"29","85.043","12.207"
"30","85.043","12.795"
"31","85.043","12.22"
"32","85.043","12.627"
"33","85.043","12.197"
"34","85.043","12.454"
"35","85.043","12.405"
"36","85.043","12.435"
"37","85.043","12.412"
"38","85.047","12.229"
"39","85.047","12.423"
"40","85.047","12.609"
"41","85.047","12.42"
"42","85.047","12.41"
"43","85.047","12.005"
"44","85.047","12.424"
"45","85.047","12.45"
"46","85.047","12.426"
"47","85.047","12.423"
"48","85.047","12.227"
"49","85.047","12.21"
"50","85.047","12.633"
"51","85.047","12.639"
"52","85.066","12.602"
"53","85.066","12.419"
"54","85.066","12.414"
"55","85.066","12.635"
"56","85.066","12.424"
"57","85.066","12.209"
"58","85.066","12.454"
"59","85.066","12.41"
"60","85.066","12.623"
"61","85.066","12.216"
"62","85.066","12.623"
"63","85.066","12.409"
"64","85.066","12.214"
"65","85.066","12.423"
"66","85.066","12.014"
"67","85.066","12.617"
"68","85.066","12.016"
"69","85.066","12.615"
"70","85.066","12.398"
"71","85.066","12.414"
"72","85.066","12.226"
"73","85.066","12.209"
"74","85.066","12.593"
"75","85.066","12.214"
"76","85.066","12.8"
"77","85.066","12.204"
"78","85.066","12.626"
"79","85.066","12.2"
"80","85.066","12.207"
"81","85.066","12.04"
"82","85.066","12.593"
"83","85.066","12.23"
"84","85.066","12.013"
"85","85.066","12.622"
"86","85.066","12.214"
"87","85.066","12.599"
"88","85.066","12.407"
"89","85.066","12.619"
"90","85.066","12.197"
"91","85.066","12.432"
"92","85.066","12.231"
"93","85.066","12.424"
"94","85.066","12.603"
"95","85.066","12.216"
"96","85.066","12.993"
"97","85.105","12.203"
"98","85.105","12.584"
"99","85.105","12.413"
"100","85.105","12.611"
"101","85.105","12.431"
"102","85.105","12.421"
"103","85.105","12.622"
"104","85.105","12.431"
"105","85.105","12.42"
"106","85.105","12.608"
"107","85.105","12.419"
"108","85.105","12.603"
"109","85.105","12.016"
"110","85.105","12.591"
"111","85.105","12.426"
"112","85.105","12.426"
"113","85.105","12.413"
"114","85.105","12.431"
"115","85.16","12.611"
"116","85.168","12.423"
"117","85.168","12.392"
"118","85.168","12.023"
"119","85.168","12.62"
"120","85.168","12.421"
"121","85.168","12.415"
"122","85.168","12.619"
"123","85.168","12.225"
"124","85.168","12.813"
"125","85.168","12.429"
"126","85.168","12.427"
"127","85.168","12.422"
"128","85.168","12.43"
"129","85.168","12.436"
"130","85.168","12.408"
"131","85.168","12.42"
"132","85.168","12.428"
