"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","81.246","0.192"
"2","81.25","0.792"
"3","81.25","0.195"
"4","81.254","0"
"5","81.383","0.195"
"6","81.383","0"
"7","81.387","0"
"8","81.391","0.77"
"9","81.391","0.198"
"10","81.395","0"
