"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","81.113","0"
"2","81.117","0"
"3","81.117","0"
"4","81.254","0.395"
"5","81.258","0.194"
"6","81.262","0.194"
"7","81.262","0.198"
"8","81.266","0"
"9","81.266","0.195"
"10","81.27","0"
