"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","576.734","8.475"
"2","579.387","0.39"
"3","579.398","0"
"4","579.398","0.39"
"5","579.398","0.389"
"6","579.406","0.195"
"7","579.406","0.195"
"8","579.414","0.192"
"9","579.434","0"
"10","579.434","0"
