"Qos","Publicadores","Publicados","Recibidos","Diferencia","TiempoPublicacionMs","PublicadosPorSegundo","TiempoRecepcionMs","RecibidosPorSegundo"
"1","10","50000","50000","0","155052.672","322.471","154024.111","324.625"
