"Qos","Publicadores","Publicados","Recibidos","Diferencia","TiempoPublicacionMs","PublicadosPorSegundo","TiempoRecepcionMs","RecibidosPorSegundo"
"0","10","50000","50000","0","156175.841","320.152","155173.54","322.22"
