❯  Starting publish benchmark, connections: 1, req interval: 10ms, message interval: 20ms
...  [0/1] - Connecting...
√  [1/1] - Connected
√  Created 1 connections in 0.016s
Published total: 33, message rate: 33/s
Published total: 65, message rate: 32/s
Published total: 98, message rate: 33/s
Published total: 130, message rate: 32/s
Published total: 163, message rate: 33/s
Published total: 195, message rate: 32/s
Published total: 228, message rate: 33/s
Published total: 260, message rate: 32/s
Published total: 293, message rate: 33/s
Published total: 325, message rate: 32/s
Published total: 358, message rate: 33/s
Published total: 390, message rate: 32/s
Published total: 423, message rate: 33/s
Published total: 455, message rate: 32/s
Published total: 488, message rate: 33/s
Published total: 520, message rate: 32/s
Published total: 554, message rate: 34/s
Published total: 586, message rate: 32/s
Published total: 619, message rate: 33/s
Published total: 651, message rate: 32/s
Published total: 684, message rate: 33/s
Published total: 716, message rate: 32/s
Published total: 749, message rate: 33/s
Published total: 781, message rate: 32/s
Published total: 814, message rate: 33/s
Published total: 846, message rate: 32/s
Published total: 879, message rate: 33/s
Published total: 911, message rate: 32/s
Published total: 944, message rate: 33/s
Published total: 977, message rate: 33/s
Published total: 1009, message rate: 32/s
Published total: 1042, message rate: 33/s
Published total: 1074, message rate: 32/s
Published total: 1107, message rate: 33/s
Published total: 1140, message rate: 33/s
Published total: 1173, message rate: 33/s
Published total: 1205, message rate: 32/s
Published total: 1238, message rate: 33/s
Published total: 1270, message rate: 32/s
Published total: 1303, message rate: 33/s
Published total: 1336, message rate: 33/s
Published total: 1368, message rate: 32/s
Published total: 1401, message rate: 33/s
Published total: 1433, message rate: 32/s
Published total: 1466, message rate: 33/s
Published total: 1498, message rate: 32/s
Published total: 1531, message rate: 33/s
Published total: 1564, message rate: 33/s
Published total: 1597, message rate: 33/s
Published total: 1629, message rate: 32/s
Published total: 1662, message rate: 33/s
Published total: 1694, message rate: 32/s
Published total: 1727, message rate: 33/s
Published total: 1759, message rate: 32/s
Published total: 1792, message rate: 33/s
Published total: 1824, message rate: 32/s
Published total: 1857, message rate: 33/s
Published total: 1889, message rate: 32/s
Published total: 1922, message rate: 33/s
Published total: 1954, message rate: 32/s
Published total: 1987, message rate: 33/s
Published total: 2019, message rate: 32/s
Published total: 2052, message rate: 33/s
Published total: 2084, message rate: 32/s
Published total: 2117, message rate: 33/s
Published total: 2149, message rate: 32/s
Published total: 2182, message rate: 33/s
Published total: 2214, message rate: 32/s
Published total: 2247, message rate: 33/s
Published total: 2280, message rate: 33/s
Published total: 2312, message rate: 32/s
Published total: 2345, message rate: 33/s
Published total: 2378, message rate: 33/s
Published total: 2410, message rate: 32/s
Published total: 2443, message rate: 33/s
Published total: 2476, message rate: 33/s
Published total: 2509, message rate: 33/s
Published total: 2541, message rate: 32/s
Published total: 2574, message rate: 33/s
Published total: 2606, message rate: 32/s
Published total: 2639, message rate: 33/s
Published total: 2671, message rate: 32/s
Published total: 2704, message rate: 33/s
Published total: 2737, message rate: 33/s
Published total: 2769, message rate: 32/s
Published total: 2801, message rate: 32/s
Published total: 2834, message rate: 33/s
Published total: 2866, message rate: 32/s
Published total: 2899, message rate: 33/s
Published total: 2931, message rate: 32/s
Published total: 2964, message rate: 33/s
Published total: 2996, message rate: 32/s
Published total: 3029, message rate: 33/s
Published total: 3061, message rate: 32/s
Published total: 3094, message rate: 33/s
Published total: 3126, message rate: 32/s
Published total: 3159, message rate: 33/s
Published total: 3191, message rate: 32/s
Published total: 3224, message rate: 33/s
Published total: 3256, message rate: 32/s
Published total: 3289, message rate: 33/s
Published total: 3321, message rate: 32/s
Published total: 3354, message rate: 33/s
Published total: 3386, message rate: 32/s
Published total: 3419, message rate: 33/s
Published total: 3451, message rate: 32/s
Published total: 3484, message rate: 33/s
Published total: 3516, message rate: 32/s
Published total: 3549, message rate: 33/s
Published total: 3581, message rate: 32/s
Published total: 3614, message rate: 33/s
Published total: 3646, message rate: 32/s
Published total: 3679, message rate: 33/s
Published total: 3711, message rate: 32/s
Published total: 3744, message rate: 33/s
Published total: 3776, message rate: 32/s
Published total: 3809, message rate: 33/s
Published total: 3841, message rate: 32/s
Published total: 3874, message rate: 33/s
Published total: 3906, message rate: 32/s
Published total: 3939, message rate: 33/s
Published total: 3971, message rate: 32/s
Published total: 4004, message rate: 33/s
Published total: 4036, message rate: 32/s
Published total: 4069, message rate: 33/s
Published total: 4101, message rate: 32/s
Published total: 4134, message rate: 33/s
Published total: 4166, message rate: 32/s
Published total: 4199, message rate: 33/s
Published total: 4231, message rate: 32/s
Published total: 4264, message rate: 33/s
Published total: 4296, message rate: 32/s
Published total: 4329, message rate: 33/s
Published total: 4361, message rate: 32/s
Published total: 4394, message rate: 33/s
Published total: 4426, message rate: 32/s
Published total: 4459, message rate: 33/s
Published total: 4491, message rate: 32/s
Published total: 4524, message rate: 33/s
Published total: 4556, message rate: 32/s
Published total: 4589, message rate: 33/s
Published total: 4621, message rate: 32/s
Published total: 4654, message rate: 33/s
Published total: 4686, message rate: 32/s
Published total: 4719, message rate: 33/s
Published total: 4751, message rate: 32/s
Published total: 4784, message rate: 33/s
Published total: 4816, message rate: 32/s
Published total: 4849, message rate: 33/s
Published total: 4881, message rate: 32/s
Published total: 4914, message rate: 33/s
Published total: 4946, message rate: 32/s
Published total: 4979, message rate: 33/s
Published total: 5000, message rate: 21/s
