"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","703.023","0.388"
"2","703.023","0.195"
"3","703.023","0"
"4","703.023","0.974"
"5","703.023","0.395"
"6","703.023","0.195"
"7","703.023","0.195"
"8","703.023","0.195"
"9","703.023","0.195"
"10","703.023","0"
