❯  Starting publish benchmark, connections: 1, req interval: 10ms, message interval: 20ms
...  [0/1] - Connecting...
√  [1/1] - Connected
√  Created 1 connections in 0.029s
Published total: 32, message rate: 32/s
Published total: 65, message rate: 33/s
Published total: 97, message rate: 32/s
Published total: 130, message rate: 33/s
Published total: 162, message rate: 32/s
Published total: 195, message rate: 33/s
Published total: 227, message rate: 32/s
Published total: 260, message rate: 33/s
Published total: 292, message rate: 32/s
Published total: 325, message rate: 33/s
Published total: 357, message rate: 32/s
Published total: 390, message rate: 33/s
Published total: 422, message rate: 32/s
Published total: 455, message rate: 33/s
Published total: 487, message rate: 32/s
Published total: 520, message rate: 33/s
Published total: 553, message rate: 33/s
Published total: 585, message rate: 32/s
Published total: 618, message rate: 33/s
Published total: 650, message rate: 32/s
Published total: 683, message rate: 33/s
Published total: 715, message rate: 32/s
Published total: 748, message rate: 33/s
Published total: 780, message rate: 32/s
Published total: 813, message rate: 33/s
Published total: 845, message rate: 32/s
Published total: 878, message rate: 33/s
Published total: 910, message rate: 32/s
Published total: 943, message rate: 33/s
Published total: 974, message rate: 31/s
Published total: 1007, message rate: 33/s
Published total: 1039, message rate: 32/s
Published total: 1072, message rate: 33/s
Published total: 1104, message rate: 32/s
Published total: 1137, message rate: 33/s
Published total: 1169, message rate: 32/s
Published total: 1202, message rate: 33/s
Published total: 1234, message rate: 32/s
Published total: 1267, message rate: 33/s
Published total: 1299, message rate: 32/s
Published total: 1332, message rate: 33/s
Published total: 1364, message rate: 32/s
Published total: 1397, message rate: 33/s
Published total: 1429, message rate: 32/s
Published total: 1462, message rate: 33/s
Published total: 1494, message rate: 32/s
Published total: 1527, message rate: 33/s
Published total: 1559, message rate: 32/s
Published total: 1592, message rate: 33/s
Published total: 1624, message rate: 32/s
Published total: 1657, message rate: 33/s
Published total: 1689, message rate: 32/s
Published total: 1722, message rate: 33/s
Published total: 1754, message rate: 32/s
Published total: 1787, message rate: 33/s
Published total: 1819, message rate: 32/s
Published total: 1852, message rate: 33/s
Published total: 1885, message rate: 33/s
Published total: 1917, message rate: 32/s
Published total: 1949, message rate: 32/s
Published total: 1982, message rate: 33/s
Published total: 2014, message rate: 32/s
Published total: 2047, message rate: 33/s
Published total: 2079, message rate: 32/s
Published total: 2112, message rate: 33/s
Published total: 2144, message rate: 32/s
Published total: 2177, message rate: 33/s
Published total: 2209, message rate: 32/s
Published total: 2242, message rate: 33/s
Published total: 2275, message rate: 33/s
Published total: 2308, message rate: 33/s
Published total: 2340, message rate: 32/s
Published total: 2373, message rate: 33/s
Published total: 2405, message rate: 32/s
Published total: 2438, message rate: 33/s
Published total: 2470, message rate: 32/s
Published total: 2503, message rate: 33/s
Published total: 2535, message rate: 32/s
Published total: 2568, message rate: 33/s
Published total: 2600, message rate: 32/s
Published total: 2633, message rate: 33/s
Published total: 2665, message rate: 32/s
Published total: 2698, message rate: 33/s
Published total: 2730, message rate: 32/s
Published total: 2763, message rate: 33/s
Published total: 2795, message rate: 32/s
Published total: 2828, message rate: 33/s
Published total: 2860, message rate: 32/s
Published total: 2893, message rate: 33/s
Published total: 2925, message rate: 32/s
Published total: 2958, message rate: 33/s
Published total: 2990, message rate: 32/s
Published total: 3023, message rate: 33/s
Published total: 3055, message rate: 32/s
Published total: 3088, message rate: 33/s
Published total: 3120, message rate: 32/s
Published total: 3153, message rate: 33/s
Published total: 3185, message rate: 32/s
Published total: 3218, message rate: 33/s
Published total: 3250, message rate: 32/s
Published total: 3283, message rate: 33/s
Published total: 3315, message rate: 32/s
Published total: 3348, message rate: 33/s
Published total: 3381, message rate: 33/s
Published total: 3413, message rate: 32/s
Published total: 3446, message rate: 33/s
Published total: 3478, message rate: 32/s
Published total: 3511, message rate: 33/s
Published total: 3543, message rate: 32/s
Published total: 3576, message rate: 33/s
Published total: 3608, message rate: 32/s
Published total: 3641, message rate: 33/s
Published total: 3673, message rate: 32/s
Published total: 3706, message rate: 33/s
Published total: 3738, message rate: 32/s
Published total: 3771, message rate: 33/s
Published total: 3803, message rate: 32/s
Published total: 3836, message rate: 33/s
Published total: 3868, message rate: 32/s
Published total: 3901, message rate: 33/s
Published total: 3933, message rate: 32/s
Published total: 3966, message rate: 33/s
Published total: 3998, message rate: 32/s
Published total: 4031, message rate: 33/s
Published total: 4063, message rate: 32/s
Published total: 4096, message rate: 33/s
Published total: 4128, message rate: 32/s
Published total: 4161, message rate: 33/s
Published total: 4194, message rate: 33/s
Published total: 4226, message rate: 32/s
Published total: 4259, message rate: 33/s
Published total: 4291, message rate: 32/s
Published total: 4324, message rate: 33/s
Published total: 4356, message rate: 32/s
Published total: 4389, message rate: 33/s
Published total: 4421, message rate: 32/s
Published total: 4453, message rate: 32/s
Published total: 4486, message rate: 33/s
Published total: 4518, message rate: 32/s
Published total: 4550, message rate: 32/s
Published total: 4583, message rate: 33/s
Published total: 4615, message rate: 32/s
Published total: 4648, message rate: 33/s
Published total: 4680, message rate: 32/s
Published total: 4712, message rate: 32/s
Published total: 4745, message rate: 33/s
Published total: 4777, message rate: 32/s
Published total: 4810, message rate: 33/s
Published total: 4842, message rate: 32/s
Published total: 4875, message rate: 33/s
Published total: 4907, message rate: 32/s
Published total: 4940, message rate: 33/s
Published total: 4972, message rate: 32/s
Published total: 5000, message rate: 28/s
