❯  Starting publish benchmark, connections: 1, req interval: 10ms, message interval: 20ms
...  [0/1] - Connecting...
√  [1/1] - Connected
√  Created 1 connections in 0.018s
Published total: 32, message rate: 32/s
Published total: 65, message rate: 33/s
Published total: 97, message rate: 32/s
Published total: 130, message rate: 33/s
Published total: 162, message rate: 32/s
Published total: 195, message rate: 33/s
Published total: 227, message rate: 32/s
Published total: 260, message rate: 33/s
Published total: 292, message rate: 32/s
Published total: 325, message rate: 33/s
Published total: 358, message rate: 33/s
Published total: 390, message rate: 32/s
Published total: 423, message rate: 33/s
Published total: 455, message rate: 32/s
Published total: 488, message rate: 33/s
Published total: 520, message rate: 32/s
Published total: 553, message rate: 33/s
Published total: 586, message rate: 33/s
Published total: 619, message rate: 33/s
Published total: 652, message rate: 33/s
Published total: 684, message rate: 32/s
Published total: 717, message rate: 33/s
Published total: 749, message rate: 32/s
Published total: 782, message rate: 33/s
Published total: 815, message rate: 33/s
Published total: 848, message rate: 33/s
Published total: 881, message rate: 33/s
Published total: 913, message rate: 32/s
Published total: 946, message rate: 33/s
Published total: 978, message rate: 32/s
Published total: 1011, message rate: 33/s
Published total: 1043, message rate: 32/s
Published total: 1076, message rate: 33/s
Published total: 1109, message rate: 33/s
Published total: 1141, message rate: 32/s
Published total: 1174, message rate: 33/s
Published total: 1206, message rate: 32/s
Published total: 1239, message rate: 33/s
Published total: 1272, message rate: 33/s
Published total: 1304, message rate: 32/s
Published total: 1337, message rate: 33/s
Published total: 1369, message rate: 32/s
Published total: 1402, message rate: 33/s
Published total: 1434, message rate: 32/s
Published total: 1467, message rate: 33/s
Published total: 1499, message rate: 32/s
Published total: 1532, message rate: 33/s
Published total: 1564, message rate: 32/s
Published total: 1597, message rate: 33/s
Published total: 1630, message rate: 33/s
Published total: 1663, message rate: 33/s
Published total: 1695, message rate: 32/s
Published total: 1728, message rate: 33/s
Published total: 1760, message rate: 32/s
Published total: 1793, message rate: 33/s
Published total: 1826, message rate: 33/s
Published total: 1858, message rate: 32/s
Published total: 1891, message rate: 33/s
Published total: 1923, message rate: 32/s
Published total: 1956, message rate: 33/s
Published total: 1988, message rate: 32/s
Published total: 2021, message rate: 33/s
Published total: 2054, message rate: 33/s
Published total: 2086, message rate: 32/s
Published total: 2119, message rate: 33/s
Published total: 2151, message rate: 32/s
Published total: 2184, message rate: 33/s
Published total: 2216, message rate: 32/s
Published total: 2249, message rate: 33/s
Published total: 2282, message rate: 33/s
Published total: 2314, message rate: 32/s
Published total: 2347, message rate: 33/s
Published total: 2379, message rate: 32/s
Published total: 2412, message rate: 33/s
Published total: 2445, message rate: 33/s
Published total: 2477, message rate: 32/s
Published total: 2510, message rate: 33/s
Published total: 2542, message rate: 32/s
Published total: 2575, message rate: 33/s
Published total: 2607, message rate: 32/s
Published total: 2640, message rate: 33/s
Published total: 2672, message rate: 32/s
Published total: 2705, message rate: 33/s
Published total: 2737, message rate: 32/s
Published total: 2770, message rate: 33/s
Published total: 2803, message rate: 33/s
Published total: 2836, message rate: 33/s
Published total: 2868, message rate: 32/s
Published total: 2901, message rate: 33/s
Published total: 2934, message rate: 33/s
Published total: 2966, message rate: 32/s
Published total: 2999, message rate: 33/s
Published total: 3031, message rate: 32/s
Published total: 3064, message rate: 33/s
Published total: 3097, message rate: 33/s
Published total: 3129, message rate: 32/s
Published total: 3162, message rate: 33/s
Published total: 3195, message rate: 33/s
Published total: 3227, message rate: 32/s
Published total: 3260, message rate: 33/s
Published total: 3292, message rate: 32/s
Published total: 3325, message rate: 33/s
Published total: 3358, message rate: 33/s
Published total: 3391, message rate: 33/s
Published total: 3423, message rate: 32/s
Published total: 3456, message rate: 33/s
Published total: 3489, message rate: 33/s
Published total: 3521, message rate: 32/s
Published total: 3554, message rate: 33/s
Published total: 3587, message rate: 33/s
Published total: 3619, message rate: 32/s
Published total: 3652, message rate: 33/s
Published total: 3684, message rate: 32/s
Published total: 3717, message rate: 33/s
Published total: 3749, message rate: 32/s
Published total: 3782, message rate: 33/s
Published total: 3814, message rate: 32/s
Published total: 3847, message rate: 33/s
Published total: 3879, message rate: 32/s
Published total: 3912, message rate: 33/s
Published total: 3944, message rate: 32/s
Published total: 3977, message rate: 33/s
Published total: 4009, message rate: 32/s
Published total: 4042, message rate: 33/s
Published total: 4074, message rate: 32/s
Published total: 4107, message rate: 33/s
Published total: 4140, message rate: 33/s
Published total: 4172, message rate: 32/s
Published total: 4205, message rate: 33/s
Published total: 4237, message rate: 32/s
Published total: 4270, message rate: 33/s
Published total: 4302, message rate: 32/s
Published total: 4335, message rate: 33/s
Published total: 4367, message rate: 32/s
Published total: 4400, message rate: 33/s
Published total: 4432, message rate: 32/s
Published total: 4465, message rate: 33/s
Published total: 4498, message rate: 33/s
Published total: 4530, message rate: 32/s
Published total: 4563, message rate: 33/s
Published total: 4595, message rate: 32/s
Published total: 4628, message rate: 33/s
Published total: 4661, message rate: 33/s
Published total: 4693, message rate: 32/s
Published total: 4726, message rate: 33/s
Published total: 4758, message rate: 32/s
Published total: 4791, message rate: 33/s
Published total: 4823, message rate: 32/s
Published total: 4856, message rate: 33/s
Published total: 4888, message rate: 32/s
Published total: 4921, message rate: 33/s
Published total: 4954, message rate: 33/s
Published total: 4986, message rate: 32/s
Published total: 5000, message rate: 14/s
