"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","696.664","0.194"
"2","696.664","0.384"
"3","696.668","0.99"
"4","696.668","0.976"
"5","696.668","0.195"
"6","696.668","0"
"7","696.668","0.396"
"8","696.668","0.39"
"9","696.668","0.781"
"10","696.668","0.77"
"11","696.668","0.592"
"12","696.668","0.192"
"13","696.668","0.977"
"14","696.668","0.585"
"15","696.668","0.587"
"16","696.668","0.584"
"17","696.668","0.396"
"18","696.668","0.195"
"19","696.668","0.391"
"20","696.668","0.593"
"21","696.668","0.195"
"22","696.668","0.576"
"23","696.668","0.195"
"24","696.668","0.195"
"25","696.668","1.189"
"26","696.668","1.17"
"27","696.668","0.392"
"28","696.668","0.195"
"29","696.668","0.992"
"30","696.668","0.584"
"31","696.668","0.584"
"32","696.668","0"
"33","696.668","0.585"
"34","696.668","0.391"
"35","696.668","0.593"
"36","696.668","0.586"
"37","696.668","0.391"
"38","696.668","0.195"
"39","696.668","0.195"
"40","696.668","0.39"
"41","696.668","1.189"
"42","696.668","0.78"
"43","696.668","0.977"
"44","696.668","0.585"
"45","696.668","0.383"
"46","696.668","0.794"
"47","696.668","0"
"48","696.668","0.585"
"49","696.668","0.593"
"50","696.668","0.39"
"51","696.668","0.384"
"52","696.668","0.392"
"53","696.668","0"
"54","696.668","0.39"
"55","696.668","0.198"
"56","696.668","0.587"
"57","696.668","0.195"
"58","696.668","0.394"
"59","696.668","0.577"
"60","696.668","0.196"
"61","696.668","0.793"
"62","696.668","0.389"
"63","696.668","0.384"
"64","696.668","0.389"
"65","696.668","0.792"
"66","696.668","0.586"
"67","696.668","0.39"
"68","696.668","0.197"
"69","696.668","0.778"
"70","696.668","0.583"
"71","696.668","0.198"
"72","696.668","0.972"
"73","696.668","0.389"
"74","696.668","0.195"
"75","696.668","0"
"76","696.668","0.583"
"77","696.668","0.576"
"78","696.668","0"
"79","696.668","0.396"
"80","696.668","0.389"
"81","696.668","0.766"
"82","696.668","0.198"
"83","696.668","0"
"84","696.668","0.389"
"85","696.668","0.389"
"86","696.668","0.591"
"87","696.668","0.975"
"88","696.652","0.383"
"89","696.652","0"
"90","696.652","1.183"
"91","696.652","0.388"
"92","696.652","0"
"93","696.652","0.198"
"94","696.652","0.194"
"95","696.652","0"
"96","696.652","0.593"
"97","696.652","0"
"98","696.652","0.198"
"99","696.652","0.194"
"100","696.652","0.776"
"101","696.652","0.197"
"102","696.652","0.389"
"103","696.652","0.194"
"104","696.652","0.592"
"105","696.652","0.195"
"106","696.652","0.191"
"107","696.652","0"
"108","696.652","0.198"
"109","696.652","0.582"
"110","696.652","0.777"
"111","696.652","0.197"
"112","696.652","0.778"
"113","696.652","0.583"
"114","696.652","0.197"
"115","696.652","0.389"
"116","696.652","0.383"
"117","696.652","0.792"
"118","696.652","0.779"
"119","696.652","0.585"
"120","696.82","0.39"
"121","696.852","0.595"
"122","696.852","0.583"
"123","696.852","0.384"
"124","696.852","0.78"
"125","696.852","0.39"
"126","696.852","0.977"
"127","696.852","0.195"
"128","696.852","0.78"
"129","696.852","0.198"
"130","696.852","0.586"
"131","696.852","0.389"
"132","696.852","0.393"
"133","696.859","1.533"
"134","696.859","0.793"
"135","696.859","0.195"
"136","696.859","0.394"
"137","696.859","0.384"
"138","696.859","0.78"
"139","696.859","0.195"
"140","696.859","0.585"
"141","696.859","0.587"
"142","696.859","0.585"
"143","696.859","0.781"
"144","696.859","0.396"
"145","696.859","0.391"
"146","696.859","0.586"
"147","696.859","0.195"
"148","696.859","0.989"
"149","696.859","0.391"
"150","696.859","0.977"
"151","696.859","0.779"
"152","696.859","0.39"
"153","696.859","0.96"
"154","696.859","0.195"
"155","696.859","0.585"
"156","696.859","0.195"
"157","696.859","0.396"
