"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","84.602","0"
"2","82.805","0.595"
"3","82.879","0.585"
"4","83.43","0"
"5","83.512","0.39"
"6","83.637","0.781"
"7","83.699","0.195"
"8","83.762","0.779"
"9","83.824","0.197"
"10","83.887","0.389"
"11","83.957","0.392"
"12","84.027","0"
"13","84.094","0.195"
"14","84.156","0.585"
"15","84.223","0"
"16","84.281","0.587"
"17","84.352","0.195"
"18","84.434","0.395"
"19","84.508","0"
"20","84.582","0.39"
"21","84.645","0.585"
"22","84.707","0.975"
"23","84.781","0.39"
"24","84.852","0.781"
"25","84.922","0.39"
"26","84.988","0.39"
"27","85.082","0.987"
"28","85.152","0"
"29","85.223","0.977"
"30","85.289","0.584"
"31","85.359","0.39"
"32","56.422","0.781"
"33","56.492","0.194"
"34","56.566","0"
"35","56.641","0.585"
"36","56.719","0.195"
"37","56.797","0.195"
"38","56.875","0.584"
"39","56.949","0.195"
"40","57.02","0.39"
"41","57.098","0.779"
"42","57.176","0.792"
"43","57.246","0"
"44","57.324","0.195"
"45","57.387","1.172"
"46","57.457","0.584"
"47","57.535","0.78"
"48","57.613","0.391"
"49","57.688","0.39"
"50","57.758","0.586"
"51","57.836","0.391"
"52","57.91","0.586"
"53","57.984","0.587"
"54","58.062","0.195"
"55","58.145","0.39"
"56","58.215","0.584"
"57","58.285","0.587"
"58","58.363","0.195"
"59","58.434","0.39"
"60","58.504","0.198"
"61","58.582","0.196"
"62","58.66","0"
"63","58.734","0.39"
"64","58.812","0.584"
"65","58.891","0.39"
"66","58.965","0.195"
"67","59.039","0"
"68","59.117","0.389"
"69","59.195","0.584"
"70","59.266","0.397"
"71","59.34","0"
"72","59.41","0.195"
"73","43.484","0"
"74","43.734","0"
"75","43.832","0.391"
"76","43.906","0.78"
"77","43.988","0.586"
"78","44.07","0.39"
"79","44.152","0.391"
"80","44.234","0.391"
"81","44.316","0.389"
"82","44.395","0.396"
"83","44.477","0.194"
"84","44.555","0.391"
"85","44.637","0"
"86","44.727","0.195"
"87","44.812","0.584"
"88","44.895","0"
"89","44.973","0.594"
"90","45.051","0"
"91","45.133","0.78"
"92","45.215","0.39"
"93","45.293","0.778"
"94","45.375","0.782"
"95","45.457","0.78"
"96","45.539","0.195"
"97","45.617","0.39"
"98","45.695","0.79"
"99","45.773","0.782"
"100","45.852","0.978"
"101","45.934","0.585"
"102","46.016","0.777"
"103","46.094","0.975"
"104","46.18","0.39"
"105","46.262","0.781"
"106","46.344","0.195"
"107","46.418","0.789"
"108","46.5","0.781"
"109","46.582","1.367"
"110","46.672","0.778"
"111","46.754","0.195"
"112","46.84","0.584"
"113","46.922","0.585"
"114","47.012","0.195"
"115","47.094","0.195"
"116","47.176","0.792"
"117","47.258","0.389"
"118","47.332","0.585"
"119","47.41","0.391"
"120","47.492","0.389"
"121","47.57","0"
"122","47.648","0.806"
"123","47.727","0.391"
"124","47.809","0.396"
"125","47.891","0"
"126","47.973","0.781"
"127","48.055","1.168"
"128","48.137","0.195"
"129","48.219","0.391"
"130","48.355","0.389"
"131","48.438","0.78"
"132","48.52","0.396"
"133","48.598","0.195"
"134","48.68","0"
"135","48.762","0.585"
"136","48.953","0.39"
"137","49.043","0.39"
"138","49.141","0.39"
"139","49.23","0.586"
"140","49.32","0.778"
"141","49.414","0.781"
"142","49.516","0.585"
"143","49.605","0.99"
"144","49.691","0.195"
"145","49.777","0.195"
"146","49.863","0.782"
"147","49.953","0.195"
"148","50.039","0.587"
"149","50.129","0"
"150","50.215","0"
"151","50.305","0.586"
"152","50.395","0.781"
"153","50.484","0.195"
"154","50.566","0.389"
"155","50.652","0.594"
"156","50.738","0.195"
"157","50.824","0"
