"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","703.695","0.194"
"2","703.695","0.584"
"3","703.695","0.584"
"4","703.695","0.196"
"5","703.691","0.396"
"6","703.691","0"
"7","703.691","0.389"
"8","703.691","0"
"9","703.691","0.593"
"10","703.691","0.194"
