"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","86.355","0.385"
"2","86.355","0"
"3","86.355","2.914"
"4","86.355","2.158"
"5","86.355","2.537"
"6","86.355","2.732"
"7","86.355","2.737"
"8","86.355","3.124"
"9","86.355","2.731"
"10","86.355","2.934"
"11","86.355","3.115"
"12","86.355","3.307"
"13","86.355","1.184"
"14","86.355","3.301"
"15","86.355","3.5"
"16","86.355","1.383"
"17","86.355","1.747"
"18","86.355","3.696"
"19","86.355","2.138"
"20","86.355","2.171"
"21","86.355","2.927"
"22","86.355","3.129"
"23","86.355","3.115"
"24","86.355","3.513"
"25","86.355","2.93"
"26","86.355","3.321"
"27","86.355","3.705"
"28","86.355","3.318"
"29","86.355","2.139"
"30","86.355","2.176"
"31","86.355","3.894"
"32","86.355","2.921"
"33","86.355","4.096"
"34","86.355","3.166"
"35","86.355","2.689"
"36","86.355","3.129"
"37","86.355","3.513"
"38","86.355","3.124"
"39","86.355","1.952"
"40","86.355","3.317"
"41","86.355","3.71"
"42","86.355","2.93"
"43","86.355","3.321"
"44","86.355","3.371"
"45","86.355","3.512"
"46","86.355","2.539"
"47","86.355","2.729"
"48","86.355","3.723"
"49","86.355","2.925"
"50","86.355","2.732"
"51","86.355","3.117"
"52","86.355","3.124"
"53","86.355","3.509"
"54","86.355","3.326"
"55","86.355","2.732"
"56","86.355","2.149"
"57","86.355","2.534"
"58","86.355","3.316"
"59","86.355","2.728"
"60","86.355","3.906"
"61","86.355","2.727"
"62","86.355","2.178"
"63","86.355","2.733"
"64","86.355","3.701"
"65","86.355","3.714"
"66","86.387","3.31"
"67","86.387","3.709"
"68","86.387","3.706"
"69","86.387","2.93"
"70","86.387","3.312"
"71","86.387","0.591"
"72","86.391","3.502"
"73","86.391","3.306"
"74","86.391","2.532"
"75","86.391","0.987"
"76","86.391","3.694"
"77","86.391","3.352"
"78","86.391","1.166"
"79","86.391","3.497"
"80","86.391","3.111"
"81","86.391","0.593"
"82","86.391","3.311"
"83","86.391","5.045"
"84","86.391","2.142"
"85","86.391","2.341"
"86","86.391","2.975"
"87","86.391","1.556"
"88","86.391","3.118"
"89","86.391","3.111"
"90","86.391","2.923"
"91","86.391","1.384"
"92","86.391","2.337"
"93","86.391","2.539"
"94","86.391","3.497"
"95","86.391","2.172"
"96","86.391","1.921"
"97","86.391","1.979"
"98","86.391","3.314"
"99","86.391","3.31"
"100","86.391","3.116"
"101","86.391","2.136"
"102","86.391","2.366"
"103","86.391","3.508"
"104","86.391","2.368"
"105","86.391","1.359"
"106","86.391","3.496"
"107","86.391","1.974"
"108","86.391","1.945"
"109","86.391","2.729"
"110","86.391","4.077"
"111","86.391","1.947"
"112","86.391","1.184"
"113","86.391","4.077"
"114","86.391","2.334"
"115","86.391","1.578"
"116","86.391","3.308"
"117","86.391","1.775"
"118","86.391","2.139"
"119","86.391","3.114"
"120","86.391","2.339"
"121","86.391","1.959"
"122","86.391","2.338"
"123","86.391","3.556"
"124","86.391","0.389"
"125","86.391","2.925"
"126","86.391","1.955"
"127","86.391","3.116"
"128","86.391","2.729"
"129","86.391","2.733"
"130","86.391","3.162"
"131","86.391","1.557"
"132","86.391","2.716"
"133","86.391","3.351"
"134","86.391","1.166"
"135","86.391","4.276"
"136","86.391","2.367"
"137","86.391","1.164"
"138","86.391","3.89"
"139","86.391","3.123"
"140","86.391","3.704"
"141","86.391","2.924"
"142","86.391","3.525"
"143","86.391","2.72"
"144","86.391","2.934"
"145","86.391","2.376"
"146","86.391","3.696"
"147","86.391","3.322"
"148","86.391","3.508"
"149","86.391","3.512"
"150","86.391","2.924"
"151","86.391","3.324"
"152","86.391","3.311"
"153","86.391","3.321"
"154","86.391","3.309"
"155","86.391","2.934"
"156","86.391","1.559"
"157","86.391","0.196"
