"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","703.074","0"
"2","703.078","0.585"
"3","703.078","0.195"
"4","703.078","0"
"5","703.078","0"
"6","703.078","0"
"7","703.078","0.789"
"8","703.078","0.39"
"9","703.078","0"
"10","703.078","0.388"
