"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","735.535","0.193"
"2","735.535","0.194"
"3","735.535","0"
"4","735.535","0.582"
"5","735.535","0.591"
"6","735.535","0.194"
"7","735.535","0.195"
"8","735.535","0"
"9","735.535","0.549"
"10","735.535","0.212"
"11","735.535","0.39"
"12","735.535","0.195"
"13","735.535","0.389"
"14","735.535","0.396"
"15","735.535","0"
"16","735.535","0"
"17","735.535","0"
"18","735.535","0.389"
"19","735.535","0.395"
"20","735.535","0.388"
"21","735.535","0.194"
"22","735.535","0.789"
"23","735.535","1.165"
"24","735.535","0.388"
"25","735.535","0.197"
"26","735.535","0.195"
"27","735.535","0.583"
"28","735.535","0.394"
"29","735.535","0.194"
"30","735.535","0.194"
"31","735.535","0.197"
"32","735.535","0.194"
"33","735.535","0.582"
"34","735.535","0"
"35","735.535","0.583"
"36","735.535","0.583"
"37","735.535","0.586"
"38","735.535","0.593"
"39","735.535","0"
"40","735.535","0.78"
"41","735.535","0.371"
"42","735.535","0.819"
"43","735.535","0.39"
"44","735.535","0"
"45","735.535","0.79"
"46","735.535","0"
"47","735.535","0.584"
"48","735.535","0.39"
"49","735.535","0.39"
"50","735.535","0.584"
"51","735.535","1.368"
"52","735.535","0.781"
"53","735.535","0.39"
"54","735.535","0.975"
"55","735.535","0.396"
"56","735.535","0.39"
"57","735.535","0.781"
"58","735.535","0.587"
"59","735.535","0"
"60","735.535","1.169"
"61","735.535","0.585"
"62","735.535","0.39"
"63","735.535","0.585"
"64","735.535","0.389"
"65","735.535","0.781"
"66","735.535","0.391"
"67","735.535","0.586"
"68","735.535","0.782"
"69","735.535","0.779"
"70","735.535","0.992"
"71","735.535","0.78"
"72","735.535","0.782"
"73","735.535","0.389"
"74","735.535","0.391"
"75","735.535","0.781"
"76","735.535","0.782"
"77","735.535","1.364"
"78","735.535","0.586"
"79","735.535","0.78"
"80","735.535","0.972"
"81","735.535","0.977"
"82","735.535","0.783"
"83","735.535","0.781"
"84","735.535","0.781"
"85","735.535","0.779"
"86","735.535","0.585"
"87","735.52","0.975"
"88","735.52","0.975"
"89","735.52","0.593"
"90","735.52","0"
"91","735.52","0.781"
"92","735.52","0.195"
"93","735.52","0.585"
"94","735.52","1.365"
"95","735.52","0.78"
"96","735.52","0.781"
"97","735.52","0.586"
"98","735.52","0.396"
"99","735.52","0.195"
"100","735.52","1.168"
"101","735.52","0.781"
"102","735.52","0.39"
"103","735.52","0.78"
"104","735.52","0.974"
"105","735.52","0.585"
"106","735.52","0.396"
"107","735.52","0.388"
"108","735.52","0.583"
"109","735.52","0.395"
"110","735.52","0.39"
"111","735.52","0.584"
"112","735.52","0.389"
"113","735.52","0.39"
"114","735.52","0"
"115","735.52","0.194"
"116","735.52","0.389"
"117","735.52","0.389"
"118","735.52","0.198"
"119","735.684","0"
"120","735.711","0.195"
"121","735.711","0.389"
"122","735.711","0"
"123","735.711","0.584"
"124","735.711","0.389"
"125","735.711","0.388"
"126","735.711","0.198"
"127","735.711","0.39"
"128","735.711","0.389"
"129","735.711","0.775"
"130","735.711","0.99"
"131","735.711","0.195"
"132","735.711","0.779"
"133","735.723","1.362"
"134","735.723","0.39"
"135","735.723","0.395"
"136","735.723","0"
"137","735.723","0"
"138","735.723","0.394"
"139","735.723","0"
"140","735.723","0.194"
"141","735.723","0"
"142","735.723","0.583"
"143","735.723","0.194"
"144","735.723","0"
"145","735.723","0.779"
"146","735.723","0.388"
"147","735.723","0.396"
"148","735.723","0"
"149","735.723","0.194"
"150","735.723","0.777"
"151","735.723","0"
"152","735.723","0.776"
"153","735.723","0"
"154","735.723","0.195"
"155","735.723","0.39"
"156","735.723","0.585"
"157","735.723","0.389"
