"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","652.832","0.385"
"2","652.832","0"
"3","652.832","0.194"
"4","652.84","0.388"
"5","652.84","0"
"6","652.84","0.581"
"7","652.84","0.792"
"8","652.844","0"
"9","652.844","0.583"
"10","652.848","0.592"
"11","652.852","0.389"
"12","652.859","1.354"
"13","652.859","0.594"
"14","652.867","0.39"
"15","624.816","0.389"
"16","624.82","0.195"
"17","624.824","0.585"
"18","624.824","0.973"
"19","611.848","0"
"20","611.969","0.388"
"21","611.969","0.788"
"22","612.281","0.776"
"23","612.281","0.983"
"24","612.281","0"
"25","612.281","0.782"
"26","612.281","0.779"
"27","612.285","0.974"
"28","612.285","0.989"
"29","612.289","0.586"
"30","612.301","1.155"
"31","612.309","0.594"
"32","612.312","0.586"
"33","612.316","0.583"
"34","612.316","0.781"
"35","612.316","0.586"
"36","612.332","0.78"
"37","612.344","0.39"
"38","612.348","0.975"
"39","612.355","0.783"
"40","612.355","0.78"
"41","612.363","0.585"
"42","612.363","0.391"
"43","612.363","0.195"
"44","612.367","1.368"
"45","612.367","0.585"
"46","612.367","0.391"
"47","612.367","0.78"
"48","612.367","0.794"
"49","612.379","0.389"
"50","612.383","0.39"
"51","612.387","0.586"
"52","612.391","0.585"
"53","612.406","0.78"
"54","612.406","0.39"
"55","612.41","0.78"
"56","612.418","0.584"
"57","612.43","0.198"
"58","612.438","0.584"
"59","612.441","0.584"
"60","612.441","0.779"
"61","612.426","0.781"
"62","612.43","0.584"
"63","612.434","0.992"
"64","612.434","0.976"
"65","612.441","0.39"
"66","612.504","0.194"
"67","612.504","0.779"
"68","612.504","0.974"
"69","612.504","0.391"
"70","612.512","0.585"
"71","612.512","0.396"
"72","612.516","0.39"
"73","612.52","0.781"
"74","612.527","0.195"
"75","612.527","0.586"
"76","612.527","0.391"
"77","612.531","0.781"
"78","612.531","0.196"
"79","612.535","0.779"
"80","612.535","0.584"
"81","612.543","0.975"
"82","612.555","1.367"
"83","612.566","0.586"
"84","612.566","0.39"
"85","612.566","0.975"
"86","612.566","0.989"
"87","612.574","0"
"88","612.574","0.584"
"89","612.582","0.195"
"90","612.59","0.78"
"91","612.602","0.977"
"92","612.609","0.585"
"93","612.613","0.584"
"94","612.625","0.587"
"95","612.629","1.189"
"96","612.641","0.389"
"97","612.641","0.39"
"98","612.645","0.78"
"99","612.652","0.39"
"100","612.652","0.39"
"101","612.664","0.777"
"102","612.664","0.594"
"103","612.672","0.195"
"104","612.672","0.584"
"105","612.68","0.779"
"106","612.68","0.973"
"107","612.684","0.197"
"108","612.691","0.389"
"109","612.691","0.389"
"110","612.695","0.394"
"111","612.699","0.194"
"112","612.703","0"
"113","612.703","0.395"
"114","612.703","0.582"
"115","612.715","0.394"
"116","612.73","0"
"117","612.734","0.582"
"118","612.742","0.197"
"119","612.742","0.388"
"120","612.75","0"
"121","612.75","0"
"122","612.754","0.39"
"123","612.754","0"
"124","612.758","0"
"125","612.762","0.394"
"126","612.762","0.389"
"127","612.762","0.388"
"128","612.766","0"
"129","612.773","0.194"
"130","612.773","0.787"
"131","612.777","0.389"
"132","612.781","0.387"
"133","612.785","0"
"134","612.785","0.583"
"135","612.785","0.395"
"136","612.785","0.194"
"137","612.793","0.194"
"138","612.793","0.198"
"139","612.793","0"
"140","612.797","0.389"
"141","612.805","0.195"
"142","612.805","0.197"
"143","612.809","0.388"
"144","612.812","0"
"145","612.824","0.194"
"146","612.832","0.388"
"147","612.844","0"
"148","612.867","0.582"
"149","612.867","0"
"150","612.875","0.776"
"151","612.879","0.583"
"152","612.883","0"
"153","612.895","0.776"
"154","612.902","0.584"
"155","612.91","0"
"156","612.914","0.194"
"157","612.918","0.197"
