"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","735.73","0.193"
"2","735.73","0.78"
"3","735.73","0.381"
"4","735.73","0.199"
"5","735.73","0.396"
"6","735.73","0.39"
"7","735.73","0.195"
"8","735.73","0.78"
"9","735.73","0.39"
"10","735.73","0.584"
"11","735.73","0.389"
"12","735.73","0"
"13","735.73","0.585"
"14","735.73","0.779"
"15","735.73","0.781"
"16","735.73","0.389"
"17","735.73","0.585"
"18","735.73","0.586"
"19","735.73","0.924"
"20","735.73","0.828"
"21","735.73","0.781"
"22","735.73","0"
"23","735.73","0.197"
"24","735.73","1.172"
"25","735.73","0.39"
"26","735.73","0.586"
"27","735.73","0.781"
"28","735.73","0.584"
"29","735.73","0.586"
"30","735.73","0.585"
"31","735.73","0"
"32","735.73","0.583"
"33","735.73","0.778"
"34","735.73","0.197"
"35","735.73","0"
"36","735.73","0"
"37","733.859","0.394"
"38","733.871","0.195"
"39","733.871","0.585"
"40","733.871","1.184"
"41","733.871","0.384"
"42","733.871","0"
"43","733.875","0.583"
"44","733.875","0.584"
"45","733.875","0.585"
"46","733.875","0.395"
"47","733.875","0.39"
"48","733.875","0.972"
"49","733.895","0.592"
"50","733.895","0.777"
"51","733.895","0"
"52","733.895","0.587"
"53","733.895","0"
"54","733.895","0.584"
"55","733.895","0.585"
"56","733.895","0.39"
"57","733.895","0.586"
"58","733.895","0.989"
"59","733.895","0"
"60","733.895","0.195"
"61","733.895","0.78"
"62","733.895","0.779"
"63","733.895","0.585"
"64","733.895","0.195"
"65","733.895","0.391"
"66","733.895","0.391"
"67","733.895","0.584"
"68","733.895","0.791"
"69","733.895","0.39"
"70","733.895","0.195"
"71","733.895","0.39"
"72","733.895","0.195"
"73","733.895","0.39"
"74","733.895","0.972"
"75","733.895","0.781"
"76","733.895","0.978"
"77","733.895","0.389"
"78","733.895","0.791"
"79","733.895","0.195"
"80","733.895","0.39"
"81","733.895","0.39"
"82","733.895","0.39"
"83","733.895","0.194"
"84","733.895","0.978"
"85","733.895","0.586"
"86","733.895","0.195"
"87","733.895","0.588"
"88","733.895","0.584"
"89","733.895","0.195"
"90","733.895","0.396"
"91","733.895","0.389"
"92","733.895","0.389"
"93","733.895","0.389"
"94","733.895","0.789"
"95","733.895","0.586"
"96","733.895","0.78"
"97","733.895","0.391"
"98","733.895","0.195"
"99","733.895","0"
"100","733.895","0.98"
"101","701.895","0.39"
"102","701.922","0.39"
"103","701.938","0.78"
"104","701.938","0.391"
"105","701.938","0.391"
"106","701.945","0.39"
"107","701.945","0.195"
"108","701.949","0.781"
"109","701.949","0.391"
"110","701.949","0.586"
"111","701.953","0.195"
"112","701.957","0.195"
"113","685.965","0.197"
"114","685.969","0.584"
"115","685.969","0.977"
"116","685.973","0.196"
"117","685.984","0.584"
"118","685.984","0.39"
"119","685.992","0.585"
"120","686.008","0.584"
"121","686.012","0.198"
"122","686.02","0.389"
"123","686.027","0.39"
"124","686.031","0.584"
"125","686.035","0.587"
"126","686.043","0.779"
"127","686.047","0.39"
"128","686.062","0.391"
"129","686.066","0.39"
"130","686.078","0.586"
"131","686.082","0.39"
"132","686.086","0.586"
"133","686.094","0.991"
"134","686.098","0.78"
"135","686.105","0.39"
"136","686.105","0"
"137","686.117","0.196"
"138","686.121","0.585"
"139","686.125","0.195"
"140","686.133","0.779"
"141","686.141","0.195"
"142","686.152","0.197"
"143","686.156","0.195"
"144","686.16","0.197"
"145","686.164","0.194"
"146","686.164","0"
"147","686.168","0.194"
"148","686.168","0"
"149","686.176","0.396"
"150","686.18","0.972"
"151","686.184","0.195"
"152","686.195","0.779"
"153","686.207","0.395"
"154","686.211","0"
"155","686.215","0.583"
"156","686.23","0.197"
"157","686.234","0"
