❯  Starting publish benchmark, connections: 10, req interval: 10ms, message interval: 20ms
...  [0/10] - Connecting...
...  [0/10] - Connecting...
√  [1/10] - Connected
√  [2/10] - Connected
...  [2/10] - Connecting...
√  [3/10] - Connected
...  [3/10] - Connecting...
√  [4/10] - Connected
...  [4/10] - Connecting...
√  [5/10] - Connected
...  [5/10] - Connecting...
√  [6/10] - Connected
...  [6/10] - Connecting...
√  [7/10] - Connected
...  [7/10] - Connecting...
√  [8/10] - Connected
...  [8/10] - Connecting...
√  [9/10] - Connected
...  [9/10] - Connecting...
√  [10/10] - Connected
√  Created 10 connections in 0.155s
Published total: 325, message rate: 325/s
Published total: 650, message rate: 325/s
Published total: 980, message rate: 330/s
Published total: 1300, message rate: 320/s
Published total: 1630, message rate: 330/s
Published total: 1950, message rate: 320/s
Published total: 2280, message rate: 330/s
Published total: 2600, message rate: 320/s
Published total: 2930, message rate: 330/s
Published total: 3250, message rate: 320/s
Published total: 3580, message rate: 330/s
Published total: 3900, message rate: 320/s
Published total: 4230, message rate: 330/s
Published total: 4550, message rate: 320/s
Published total: 4880, message rate: 330/s
Published total: 5200, message rate: 320/s
Published total: 5530, message rate: 330/s
Published total: 5870, message rate: 340/s
Published total: 6190, message rate: 320/s
Published total: 6520, message rate: 330/s
Published total: 6840, message rate: 320/s
Published total: 7170, message rate: 330/s
Published total: 7490, message rate: 320/s
Published total: 7820, message rate: 330/s
Published total: 8140, message rate: 320/s
Published total: 8470, message rate: 330/s
Published total: 8790, message rate: 320/s
Published total: 9120, message rate: 330/s
Published total: 9440, message rate: 320/s
Published total: 9770, message rate: 330/s
Published total: 10090, message rate: 320/s
Published total: 10420, message rate: 330/s
Published total: 10740, message rate: 320/s
Published total: 11070, message rate: 330/s
Published total: 11390, message rate: 320/s
Published total: 11720, message rate: 330/s
Published total: 12040, message rate: 320/s
Published total: 12370, message rate: 330/s
Published total: 12690, message rate: 320/s
Published total: 13020, message rate: 330/s
Published total: 13340, message rate: 320/s
Published total: 13670, message rate: 330/s
Published total: 13990, message rate: 320/s
Published total: 14320, message rate: 330/s
Published total: 14640, message rate: 320/s
Published total: 14970, message rate: 330/s
Published total: 15290, message rate: 320/s
Published total: 15620, message rate: 330/s
Published total: 15940, message rate: 320/s
Published total: 16270, message rate: 330/s
Published total: 16590, message rate: 320/s
Published total: 16920, message rate: 330/s
Published total: 17240, message rate: 320/s
