"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","83.652","0.386"
"2","83.652","2.932"
"3","83.652","2.922"
"4","83.652","2.341"
"5","83.652","2.77"
"6","83.652","3.306"
"7","83.652","3.701"
"8","83.652","3.116"
"9","83.652","2.339"
"10","83.652","2.537"
"11","83.652","2.174"
"12","83.652","3.713"
"13","83.652","2.339"
"14","83.652","2.344"
"15","83.652","3.503"
"16","83.652","3.705"
"17","83.652","3.705"
"18","83.652","2.727"
"19","83.652","3.117"
"20","83.652","1.979"
"21","83.652","3.314"
"22","83.652","4.844"
"23","83.652","3.135"
"24","83.652","2.933"
"25","83.652","2.541"
"26","83.652","3.123"
"27","83.652","3.889"
"28","83.652","2.537"
"29","83.652","2.148"
"30","83.652","2.369"
"31","83.652","2.534"
"32","83.652","2.922"
"33","83.652","3.707"
"34","83.652","3.699"
"35","83.652","1.777"
"36","83.652","3.514"
"37","83.652","2.921"
"38","83.652","3.123"
"39","83.652","3.124"
"40","83.652","3.901"
"41","83.652","4.281"
"42","83.652","3.512"
"43","83.652","2.918"
"44","83.652","3.17"
"45","83.652","3.311"
"46","83.652","3.897"
"47","83.652","3.899"
"48","83.652","2.148"
"49","83.652","3.125"
"50","83.652","3.506"
"51","83.652","3.716"
"52","83.652","2.923"
"53","83.652","3.713"
"54","83.652","2.338"
"55","83.652","2.734"
"56","83.652","1.977"
"57","83.652","3.313"
"58","83.652","4.281"
"59","83.652","3.894"
"60","83.652","2.337"
"61","83.652","3.319"
"62","83.652","3.358"
"63","83.652","3.126"
"64","83.652","3.317"
"65","83.652","2.927"
"66","83.652","3.888"
"67","83.652","3.119"
"68","83.652","2.722"
"69","83.652","2.38"
"70","83.652","2.928"
"71","83.652","3.503"
"72","83.652","2.93"
"73","83.652","3.696"
"74","83.652","2.734"
"75","83.652","2.92"
"76","83.652","2.569"
"77","83.652","3.113"
"78","83.652","3.504"
"79","83.652","3.71"
"80","83.652","3.309"
"81","83.652","2.532"
"82","83.652","3.368"
"83","83.652","2.723"
"84","83.652","3.696"
"85","83.652","4.095"
"86","83.652","3.516"
"87","83.652","2.918"
"88","83.652","3.124"
"89","83.652","2.73"
"90","83.652","2.969"
"91","83.652","2.343"
"92","83.652","3.312"
"93","83.652","4.281"
"94","83.652","2.721"
"95","83.652","3.124"
"96","83.652","3.507"
"97","83.652","2.57"
"98","83.652","3.125"
"99","83.652","2.929"
"100","80.316","3.119"
"101","80.316","2.921"
"102","80.316","3.116"
"103","80.316","1.946"
"104","80.316","2.542"
"105","80.316","2.176"
"106","80.316","3.316"
"107","80.316","3.513"
"108","80.316","4.684"
"109","80.316","3.706"
"110","80.316","3.316"
"111","80.316","2.341"
"112","80.316","2.145"
"113","80.316","2.536"
"114","80.316","1.949"
"115","80.316","2.568"
"116","80.316","2.739"
"117","80.316","2.338"
"118","80.316","3.117"
"119","80.316","2.537"
"120","80.316","2.347"
"121","80.316","2.732"
"122","80.316","4.103"
"123","80.316","3.884"
"124","80.316","3.898"
"125","80.316","2.922"
"126","80.316","2.775"
"127","80.316","2.924"
"128","80.316","2.537"
"129","80.316","3.123"
"130","80.316","3.118"
"131","80.316","4.482"
"132","80.316","3.502"
"133","80.316","2.927"
"134","80.316","1.981"
"135","80.316","3.119"
"136","80.316","2.34"
"137","80.316","2.727"
"138","80.316","3.711"
"139","80.316","2.918"
"140","80.316","3.508"
"141","80.316","3.32"
"142","80.316","3.707"
"143","80.316","2.534"
"144","80.316","2.545"
"145","80.316","2.339"
"146","80.316","1.387"
"147","80.316","3.697"
"148","80.316","4.665"
"149","80.316","3.315"
"150","80.316","3.701"
"151","80.316","2.73"
"152","80.316","1.981"
"153","80.316","3.696"
"154","80.316","4.089"
"155","80.316","2.93"
"156","80.316","0.39"
