"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","88.266","0.386"
"2","88.266","11.845"
"3","88.266","12.22"
"4","88.266","11.855"
"5","88.266","10.854"
"6","88.266","11.85"
"7","88.266","12.035"
"8","88.266","11.645"
"9","88.266","12.034"
"10","88.266","11.214"
"11","88.266","11.513"
"12","88.266","11.648"
"13","88.266","11.441"
"14","88.266","10.691"
"15","88.266","11.268"
"16","88.266","11.417"
"17","88.266","11.639"
"18","88.266","11.822"
"19","88.266","12.62"
"20","88.266","11.664"
"21","88.266","11.245"
"22","88.266","11.51"
"23","88.266","12.01"
"24","88.266","11.236"
"25","88.266","11.498"
"26","88.266","11.833"
"27","88.266","11.237"
"28","88.266","11.443"
"29","88.266","11.449"
"30","88.266","11.476"
"31","88.266","10.89"
"32","88.266","11.822"
"33","88.266","11.632"
"34","88.266","11.664"
"35","88.266","11.25"
"36","88.266","11.277"
"37","88.266","11.682"
"38","88.266","11.45"
"39","88.266","11.642"
"40","88.266","12.239"
"41","88.266","12.021"
"42","88.266","11.842"
"43","88.266","12.033"
"44","88.266","12.223"
"45","88.266","12.418"
"46","88.266","12.429"
"47","88.266","11.819"
"48","88.266","12.019"
"49","88.266","12.259"
"50","88.266","12.012"
"51","88.266","12.231"
"52","88.266","12.227"
"53","88.266","11.647"
"54","88.266","12.215"
"55","88.266","12.243"
"56","88.266","12.052"
"57","88.266","11.453"
"58","88.266","11.644"
"59","88.266","11.043"
"60","88.238","11.45"
"61","88.238","11.456"
"62","88.238","11.457"
"63","88.238","11.637"
"64","88.238","11.241"
"65","88.238","11.638"
"66","88.238","11.676"
"67","88.238","11.461"
"68","88.238","11.657"
"69","88.238","11.645"
"70","88.238","11.433"
"71","88.238","11.279"
"72","88.238","11.453"
"73","88.238","11.257"
"74","88.238","11.828"
"75","88.238","11.68"
"76","88.238","11.237"
"77","88.238","11.867"
"78","88.238","11.465"
"79","88.238","12.013"
"80","88.238","12.036"
"81","88.238","11.41"
"82","88.238","11.686"
"83","88.238","11.647"
"84","88.238","11.441"
"85","88.238","11.828"
"86","88.238","11.432"
"87","88.238","11.673"
"88","88.238","11.646"
"89","88.238","11.429"
"90","88.238","12.041"
"91","88.238","11.48"
"92","88.238","11.837"
"93","88.238","11.838"
"94","88.238","12.207"
"95","88.238","11.639"
"96","88.238","12.049"
"97","88.238","11.641"
"98","88.238","11.47"
"99","88.238","11.837"
"100","88.238","11.462"
"101","88.238","11.457"
"102","88.238","11.868"
"103","88.238","11.647"
"104","88.238","11.862"
"105","88.238","11.646"
"106","88.238","11.439"
"107","88.238","11.26"
"108","88.238","12.236"
"109","88.238","11.629"
"110","88.238","11.846"
"111","88.238","11.45"
"112","88.238","11.243"
"113","88.238","12.033"
"114","88.238","11.423"
"115","88.238","12.037"
"116","88.238","11.459"
"117","88.238","11.457"
"118","88.238","11.855"
"119","88.238","11.844"
"120","88.238","11.439"
"121","88.238","12.232"
"122","88.238","11.438"
"123","88.238","11.454"
"124","88.238","11.457"
"125","88.238","11.445"
"126","88.238","11.077"
"127","88.238","11.652"
"128","88.238","11.439"
"129","88.238","11.624"
"130","88.238","11.054"
"131","88.238","11.475"
"132","88.238","12.03"
"133","88.238","11.244"
"134","88.238","11.666"
"135","88.238","11.241"
"136","88.238","11.859"
"137","86.684","11.654"
"138","86.684","11.284"
"139","86.684","12.03"
"140","86.684","12.208"
"141","86.684","10.837"
"142","86.684","10.917"
"143","86.684","11.844"
"144","86.684","11.244"
"145","86.684","12.012"
"146","86.684","11.476"
"147","86.684","12.043"
"148","86.684","11.852"
"149","86.684","11.259"
"150","86.684","11.849"
"151","86.684","12.229"
"152","86.684","11.278"
"153","86.688","11.624"
"154","86.688","11.859"
"155","86.688","11.617"
"156","86.688","8.228"
"157","86.688","0.198"
