"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","17.031","1.537"
"2","17.031","11.836"
"3","17.031","12.393"
"4","17.047","11.889"
"5","17.047","12.605"
"6","17.051","12.418"
"7","17.059","12.611"
"8","17.059","12.427"
"9","17.059","11.831"
"10","17.059","11.983"
"11","17.059","12.219"
"12","17.059","12.23"
"13","17.059","12.421"
"14","17.059","12.439"
"15","16.316","12.389"
"16","16.316","12.441"
"17","16.316","12.454"
"18","16.324","12.018"
"19","16.332","12.438"
"20","16.34","12.388"
"21","16.348","12.241"
"22","16.363","12.826"
"23","16.363","11.427"
"24","16.363","12.606"
"25","16.363","11.844"
"26","16.363","11.816"
"27","16.363","12.428"
"28","16.363","12.216"
"29","16.363","12.601"
"30","16.363","12.426"
"31","16.363","12.392"
"32","16.363","12.021"
"33","16.52","11.426"
"34","16.52","11.831"
"35","16.539","12.05"
"36","16.66","12.209"
"37","16.68","12.605"
"38","16.719","12.077"
"39","16.801","12.011"
"40","16.801","12.647"
"41","16.801","12.591"
"42","16.801","12.227"
"43","16.801","12.616"
"44","16.801","12.223"
"45","16.801","12.228"
"46","16.801","12.393"
"47","16.801","12.804"
"48","16.801","12.228"
"49","16.801","12.41"
"50","16.84","11.826"
"51","16.918","12.394"
"52","16.977","12.049"
"53","16.977","12.22"
"54","16.977","12.416"
"55","16.977","12.433"
"56","16.988","12.606"
"57","16.988","12.058"
"58","16.988","12.034"
"59","16.988","12.198"
"60","17.047","12.436"
"61","17.047","12.432"
"62","17.047","12.593"
"63","17.047","12.61"
"64","17.086","12.403"
"65","17.168","12.447"
"66","17.168","12.024"
"67","17.168","12.208"
"68","17.172","11.892"
"69","17.23","12.021"
"70","17.27","11.77"
"71","17.367","12.269"
"72","17.367","12.227"
"73","17.387","11.813"
"74","17.387","12.591"
"75","17.387","12.42"
"76","17.426","12.184"
"77","17.621","12.06"
"78","17.66","12.816"
"79","17.66","11.833"
"80","17.836","11.271"
"81","17.855","12.221"
"82","18.031","12.454"
"83","18.07","12.214"
"84","18.148","12.228"
"85","18.324","11.857"
"86","18.598","11.405"
"87","18.703","12.474"
"88","18.723","12.019"
"89","18.723","12.417"
"90","18.723","12.239"
"91","18.723","12.398"
"92","18.723","12.452"
"93","18.723","12.023"
"94","18.723","12.231"
"95","18.723","12.244"
"96","18.723","12.203"
"97","18.723","12.632"
"98","18.723","11.996"
"99","18.723","12.624"
"100","18.723","12.411"
"101","18.723","12.609"
"102","18.723","12.419"
"103","18.723","12.22"
"104","18.723","12.623"
"105","18.723","12.416"
"106","18.723","12.626"
"107","18.723","12.429"
"108","18.723","12.205"
"109","18.723","12.63"
"110","18.723","12.412"
"111","18.723","12.432"
"112","18.723","12.399"
"113","18.723","12.433"
"114","18.723","12.621"
"115","18.723","11.856"
"116","18.723","12.039"
"117","18.723","12.646"
"118","18.723","12.43"
"119","18.723","12.22"
"120","18.723","12.417"
"121","18.723","12.395"
"122","18.723","12.456"
"123","18.723","11.59"
"124","18.723","12.487"
"125","18.723","12.608"
"126","18.723","12.422"
"127","18.723","12.605"
"128","18.723","12.204"
"129","18.723","12.649"
"130","18.723","12.238"
"131","18.723","12.421"
"132","18.723","12.568"
"133","18.723","11.853"
"134","18.723","12.602"
"135","18.723","12.211"
"136","18.727","12.03"
"137","18.727","12.425"
"138","18.727","12.25"
"139","18.727","12.63"
"140","18.727","11.989"
"141","18.727","12.255"
"142","18.727","12.587"
"143","18.727","11.649"
"144","18.727","11.851"
"145","18.727","12.413"
"146","18.727","12.615"
"147","18.727","12.44"
"148","18.727","12.229"
"149","18.727","12.601"
"150","18.727","12.426"
"151","18.727","12.251"
"152","18.727","12.579"
"153","18.727","12.257"
"154","18.727","12.406"
"155","18.727","12.419"
"156","18.727","12.81"
"157","18.727","12.202"
