"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","80.242","0.193"
"2","84.293","9.883"
"3","85.297","12.068"
"4","85.297","11.888"
"5","85.297","12.127"
"6","85.293","12.461"
"7","85.293","12.702"
"8","85.371","12.064"
"9","85.391","12.1"
"10","85.391","12.295"
"11","85.391","11.907"
"12","85.391","11.862"
"13","85.391","11.915"
"14","85.391","12.083"
"15","85.391","12.114"
"16","85.391","12.256"
"17","85.391","11.906"
"18","85.391","11.917"
"19","85.391","12.703"
"20","85.391","12.063"
"21","85.391","12.144"
"22","85.391","11.486"
"23","85.391","11.866"
"24","85.391","11.896"
"25","85.391","11.736"
"26","85.391","11.909"
"27","85.391","12.489"
"28","85.391","11.509"
"29","85.391","11.737"
"30","85.391","12.079"
"31","85.391","11.907"
"32","85.391","12.073"
"33","85.395","11.89"
"34","85.395","11.884"
"35","85.395","11.888"
"36","85.34","12.072"
"37","85.34","11.907"
"38","85.34","11.72"
"39","85.34","12.105"
"40","85.344","11.922"
"41","85.344","12.083"
"42","85.344","12.108"
"43","85.344","12.104"
"44","85.344","11.503"
"45","85.344","11.713"
"46","85.344","12.481"
"47","85.344","12.078"
"48","85.344","11.71"
"49","85.344","11.694"
"50","85.344","11.716"
"51","85.344","12.507"
"52","85.344","11.273"
"53","85.344","11.271"
"54","85.344","11.377"
"55","85.344","11.699"
"56","85.344","11.907"
"57","85.344","11.88"
"58","85.344","11.136"
"59","85.344","12.074"
"60","85.344","11.896"
"61","85.344","11.729"
"62","85.344","12.044"
"63","85.344","11.522"
"64","85.344","11.519"
"65","85.344","11.511"
"66","85.344","12.12"
"67","85.344","11.891"
"68","85.344","11.712"
"69","85.344","11.849"
"70","85.344","12.073"
"71","85.344","11.722"
"72","85.344","12.677"
"73","85.344","11.52"
"74","85.344","11.295"
"75","85.344","12.478"
"76","85.344","12.47"
"77","85.344","11.683"
"78","85.344","11.912"
"79","85.344","12.268"
"80","85.344","11.895"
"81","85.344","12.276"
"82","85.344","12.489"
"83","85.344","11.897"
"84","85.344","11.314"
"85","85.348","11.687"
"86","85.348","11.925"
"87","85.348","11.687"
"88","85.348","11.484"
"89","85.348","11.688"
"90","85.348","11.252"
"91","85.348","11.904"
"92","85.348","11.889"
"93","85.348","11.884"
"94","85.348","11.694"
"95","85.348","11.89"
"96","85.348","11.901"
"97","85.348","12.274"
"98","85.348","11.516"
"99","85.348","11.484"
"100","85.348","11.486"
"101","85.348","12.087"
"102","85.348","12.069"
"103","85.348","12.089"
"104","85.348","11.5"
"105","85.348","11.894"
"106","85.348","11.887"
"107","85.348","11.887"
"108","85.348","11.521"
"109","85.348","12.099"
"110","85.34","11.71"
"111","85.34","11.711"
"112","85.34","11.925"
"113","85.34","12.088"
"114","85.34","11.923"
"115","85.34","11.878"
"116","85.34","11.885"
"117","85.34","11.292"
"118","85.34","11.463"
"119","85.34","11.737"
"120","85.34","12.098"
"121","85.34","11.885"
"122","85.34","12.279"
"123","85.34","11.904"
"124","85.34","12.095"
"125","85.34","11.892"
"126","85.34","11.108"
"127","85.34","11.318"
"128","85.34","11.28"
"129","85.34","11.717"
"130","85.34","11.91"
"131","85.34","12.292"
"132","85.34","11.898"
"133","85.371","12.255"
"134","85.371","11.285"
"135","85.371","11.887"
"136","85.371","11.276"
"137","85.371","11.904"
"138","85.371","11.884"
"139","85.375","11.887"
"140","85.375","11.861"
"141","85.375","12.062"
"142","85.375","11.707"
"143","85.375","11.709"
"144","85.375","11.691"
"145","85.375","11.715"
"146","85.375","12.077"
"147","85.375","11.886"
"148","85.375","11.708"
"149","85.375","12.289"
"150","85.375","12.104"
"151","85.375","11.675"
"152","85.375","12.347"
"153","85.375","12.482"
"154","85.375","11.689"
"155","85.375","12.057"
"156","85.375","3.503"
"157","85.375","0.585"
