"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","696.859","0"
"2","696.859","0.976"
"3","696.859","0.78"
"4","696.859","0.977"
"5","696.859","0.585"
"6","696.859","0.586"
"7","696.859","0.779"
"8","696.859","1.171"
"9","696.859","0.974"
"10","696.859","0.979"
"11","696.859","1.166"
"12","696.859","0.979"
"13","696.859","0.976"
"14","696.859","0.396"
"15","696.859","0.391"
"16","696.859","0.585"
"17","696.859","0.976"
"18","696.859","0.78"
"19","696.859","1.172"
"20","696.859","1.751"
"21","696.859","0.781"
"22","696.883","0.781"
"23","696.883","0.975"
"24","696.891","0.587"
"25","696.891","0.778"
"26","696.891","0.99"
"27","696.891","1.154"
"28","696.891","1.193"
"29","696.891","0.78"
"30","696.891","0.771"
"31","696.891","0.585"
"32","696.891","0.99"
"33","696.891","0.577"
"34","696.891","0.595"
"35","696.891","0.975"
"36","696.891","1.169"
"37","696.891","0.975"
"38","696.875","1.362"
"39","696.887","0.389"
"40","696.887","0.198"
"41","696.887","0.977"
"42","696.887","0.586"
"43","696.887","0.584"
"44","696.887","1.171"
"45","696.887","1.364"
"46","696.887","0.391"
"47","696.887","1.361"
"48","696.887","1.154"
"49","696.887","1.369"
"50","696.887","0.594"
"51","696.887","0.959"
"52","696.887","0.794"
"53","696.887","1.365"
"54","696.887","0.584"
"55","696.887","0.396"
"56","696.887","0.389"
"57","696.887","1.948"
"58","696.887","0.976"
"59","696.887","1.153"
"60","696.887","1.385"
"61","696.887","0.974"
"62","696.887","0.586"
"63","696.887","0.977"
"64","696.887","0.977"
"65","696.887","0.198"
"66","696.887","1.169"
"67","696.887","0.585"
"68","696.887","1.564"
"69","696.887","0.584"
"70","696.887","0.78"
"71","696.887","1.343"
"72","696.887","0.594"
"73","696.887","0.989"
"74","696.887","0.78"
"75","696.887","0.391"
"76","696.887","0.195"
"77","696.887","0.977"
"78","696.887","0.781"
"79","696.887","0.39"
"80","696.887","0.975"
"81","696.887","1.366"
"82","696.887","1.172"
"83","696.887","1.538"
"84","696.887","0.976"
"85","696.887","1.584"
"86","696.887","1.168"
"87","696.887","0.78"
"88","696.887","1.762"
"89","696.887","0.78"
"90","696.887","0.197"
"91","696.887","0.977"
"92","696.887","0.587"
"93","696.887","0.583"
"94","696.887","0.976"
"95","696.887","1.152"
"96","696.887","0.792"
"97","696.887","0.976"
"98","696.887","1.174"
"99","696.887","0.78"
"100","696.887","0.975"
"101","696.887","0.585"
"102","696.887","1.372"
"103","696.887","0.78"
"104","696.887","0.79"
"105","696.887","0.585"
"106","696.887","0.584"
"107","696.887","1.37"
"108","696.887","1.168"
"109","696.887","1.155"
"110","696.887","0.79"
"111","696.887","1.174"
"112","696.887","1.17"
"113","696.887","0.976"
"114","696.887","0.781"
"115","696.887","1.37"
"116","696.887","0.39"
"117","696.887","0.39"
"118","696.887","1.565"
"119","696.887","1.558"
"120","696.887","0.974"
"121","696.887","0"
"122","696.887","1.756"
"123","696.887","1.558"
"124","696.887","1.562"
"125","696.887","1.368"
"126","696.887","1.748"
"127","696.887","1.17"
"128","696.887","1.171"
"129","696.887","0.585"
"130","696.875","0.198"
"131","696.875","1.563"
"132","696.875","0.779"
"133","696.875","0.782"
"134","696.875","1.364"
"135","696.875","0.977"
"136","696.875","1.557"
"137","696.875","1.538"
"138","696.875","0.594"
"139","696.875","0.978"
"140","696.875","0.96"
"141","696.875","1.385"
"142","696.875","1.366"
"143","696.875","0.977"
"144","696.875","1.173"
"145","696.875","0.78"
"146","696.875","0.779"
"147","696.875","0.595"
"148","696.875","2.12"
"149","696.875","0.976"
"150","696.875","1.364"
"151","696.875","0.396"
"152","696.875","1.759"
"153","696.875","0.584"
"154","696.875","0.781"
"155","696.875","1.367"
"156","696.875","0"
"157","696.875","0.195"
