"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","84.793","0"
"2","85.184","11.674"
"3","85.184","12.248"
"4","85.184","12.034"
"5","86.184","12.422"
"6","86.195","12.024"
"7","86.195","12.416"
"8","86.195","12.445"
"9","86.195","12.22"
"10","86.234","12.42"
"11","86.234","12.638"
"12","86.234","12.794"
"13","86.234","12.225"
"14","86.234","12.615"
"15","86.234","12.42"
"16","86.234","12.415"
"17","86.234","12.357"
"18","86.234","12.476"
"19","86.234","12.594"
"20","86.234","12.42"
"21","86.242","12.429"
"22","86.262","12.42"
"23","86.262","12.617"
"24","86.262","11.842"
"25","86.262","12.03"
"26","86.262","12.018"
"27","86.262","12.837"
"28","86.262","12.414"
"29","86.262","12.429"
"30","86.262","12.419"
"31","86.262","12.385"
"32","86.262","12.398"
"33","86.281","12.414"
"34","86.281","12.834"
"35","86.281","12.227"
"36","86.281","12.653"
"37","86.281","12.626"
"38","86.281","12.027"
"39","86.281","12.592"
"40","86.281","12.225"
"41","86.281","12.803"
"42","86.281","12.412"
"43","86.281","11.838"
"44","86.281","12.62"
"45","86.281","12.413"
"46","86.281","12.607"
"47","86.281","12.003"
"48","86.281","12.598"
"49","86.281","12.222"
"50","86.281","12.422"
"51","86.281","12.417"
"52","86.281","12.034"
"53","86.281","12.833"
"54","86.281","12.418"
"55","86.281","12.601"
"56","86.281","11.629"
"57","86.281","12.593"
"58","86.281","12.426"
"59","86.281","12.419"
"60","86.281","12.426"
"61","86.281","12.241"
"62","86.281","12.606"
"63","86.281","12.432"
"64","86.281","12.221"
"65","86.281","12.459"
"66","86.281","12.407"
"67","86.281","11.839"
"68","86.281","13.025"
"69","86.281","12.621"
"70","86.32","12.622"
"71","86.32","12.407"
"72","86.32","11.642"
"73","86.32","12.618"
"74","86.305","12.421"
"75","86.305","12.454"
"76","86.305","12.6"
"77","86.305","12.6"
"78","86.305","12.438"
"79","86.305","12.038"
"80","86.305","12.808"
"81","86.305","12.408"
"82","86.305","11.828"
"83","86.305","12.421"
"84","86.305","11.806"
"85","86.305","12.422"
"86","86.305","12.241"
"87","86.305","12.591"
"88","86.305","12.244"
"89","86.305","12.427"
"90","86.305","12.427"
"91","86.305","12.413"
"92","86.305","12.832"
"93","86.305","12.601"
"94","86.305","12.23"
"95","86.305","12.415"
"96","86.305","12.227"
"97","86.305","12.241"
"98","86.305","12.424"
"99","86.305","12.428"
"100","86.305","12.226"
"101","86.305","12.414"
"102","86.305","12.599"
"103","86.305","12.224"
"104","86.305","12.42"
"105","86.305","12.62"
"106","86.305","12.028"
"107","86.305","12.833"
"108","86.305","12.03"
"109","86.305","12.428"
"110","86.305","12.804"
"111","86.305","12.218"
"112","86.305","12.808"
"113","86.305","12.199"
"114","86.305","12.432"
"115","86.305","12.59"
"116","86.305","12.428"
"117","86.305","12.414"
"118","86.305","12.417"
"119","86.305","12.622"
"120","86.305","12.234"
"121","86.305","12.616"
"122","86.305","12.42"
"123","86.305","12.6"
"124","86.305","12.437"
"125","86.305","12.42"
"126","86.305","12.43"
"127","86.305","12.606"
"128","86.305","11.825"
"129","86.305","12.637"
"130","86.305","12.229"
"131","86.305","12.574"
"132","86.305","12.248"
"133","86.305","12.589"
"134","86.305","12.217"
