"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","81.184","0.195"
"2","81.188","0"
"3","81.188","0"
"4","81.191","0"
"5","81.316","0"
"6","81.316","0.195"
"7","81.32","0.586"
"8","81.324","0"
"9","81.324","0.391"
"10","81.328","0.195"
