"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","88.234","0.194"
"2","88.234","2.302"
"3","88.234","2.534"
"4","88.234","2.175"
"5","88.234","2.771"
"6","88.234","3.506"
"7","88.234","3.893"
"8","88.234","0.582"
"9","88.234","2.566"
"10","88.234","2.723"
"11","88.234","2.882"
"12","88.234","1.185"
"13","88.234","2.962"
"14","88.234","3.115"
"15","88.234","2.539"
"16","88.234","2.146"
"17","88.223","2.308"
"18","88.223","3.113"
"19","88.223","1.38"
"20","88.223","3.356"
"21","88.223","3.303"
"22","88.223","1.359"
"23","88.223","3.556"
"24","88.223","1.94"
"25","88.223","1.944"
"26","88.223","3.546"
"27","88.223","3.26"
"28","88.223","0.592"
"29","88.223","3.945"
"30","88.223","2.722"
"31","88.223","0.777"
"32","88.223","3.739"
"33","88.223","3.072"
"34","88.223","0.395"
"35","88.223","2.959"
"36","88.223","3.112"
"37","88.223","0.972"
"38","88.223","3.552"
"39","88.223","1.359"
"40","88.223","0.972"
"41","88.223","2.961"
"42","88.223","3.297"
"43","88.223","1.166"
"44","88.223","3.756"
"45","88.223","2.532"
"46","88.223","3.453"
"47","88.223","1.184"
"48","88.223","2.532"
"49","88.223","3.172"
"50","88.223","2.341"
"51","88.223","3.703"
"52","88.223","2.345"
"53","88.223","2.929"
"54","88.223","2.343"
"55","88.223","2.147"
"56","88.223","2.934"
"57","88.223","2.538"
"58","88.223","3.32"
"59","88.223","2.733"
"60","88.223","2.337"
"61","88.223","2.689"
"62","88.223","1.982"
"63","88.223","2.737"
"64","88.223","2.94"
"65","88.223","2.74"
"66","88.223","3.507"
"67","88.223","2.525"
"68","88.223","1.777"
"69","88.223","2.917"
"70","88.223","2.919"
"71","88.223","1.942"
"72","88.223","3.158"
"73","88.223","2.719"
"74","88.223","0.973"
"75","88.223","2.571"
"76","88.223","3.306"
"77","88.223","1.943"
"78","88.223","2.171"
"79","88.223","3.303"
"80","88.223","2.92"
"81","88.223","1.554"
"82","88.223","2.767"
"83","88.223","3.504"
"84","88.223","1.94"
"85","88.223","1.382"
"86","88.223","3.499"
"87","88.223","1.915"
"88","88.223","1.803"
"89","88.223","3.708"
"90","88.223","3.126"
"91","88.223","3.52"
"92","88.223","3.316"
"93","88.223","2.934"
"94","88.223","3.507"
"95","88.223","3.905"
"96","88.223","2.924"
"97","88.223","2.737"
"98","88.223","3.508"
"99","88.223","3.078"
"100","88.223","2.979"
"101","88.223","3.121"
"102","88.223","3.651"
"103","88.223","2.15"
"104","88.223","3.126"
"105","88.223","2.924"
"106","88.223","3.52"
"107","88.223","2.343"
"108","88.223","3.324"
"109","88.223","3.166"
"110","88.223","2.694"
"111","88.223","2.532"
"112","88.223","2.579"
"113","88.223","3.323"
"114","88.223","2.336"
"115","88.223","3.322"
"116","88.223","3.518"
"117","88.223","2.734"
"118","88.223","3.314"
"119","88.223","2.735"
"120","88.223","2.535"
"121","88.223","3.169"
"122","88.223","4.092"
"123","88.223","3.512"
"124","88.223","2.934"
"125","88.223","3.315"
"126","88.223","3.707"
"127","88.223","2.927"
"128","88.223","3.082"
"129","88.223","3.758"
"130","88.223","2.887"
"131","88.223","3.322"
"132","88.223","2.338"
"133","88.223","1.977"
"134","88.223","2.955"
"135","88.223","3.296"
"136","88.223","0.974"
"137","88.223","2.925"
"138","88.223","3.358"
"139","88.223","2.726"
"140","88.223","1.921"
"141","88.223","2.145"
"142","88.223","1.384"
"143","88.223","2.964"
"144","88.223","2.919"
"145","88.223","2.687"
"146","88.223","1.753"
"147","88.223","1.583"
"148","88.262","3.753"
"149","88.266","3.115"
"150","88.266","2.53"
"151","88.266","2.541"
"152","88.266","1.752"
"153","88.266","1.167"
"154","88.266","2.177"
"155","88.266","3.499"
"156","88.266","2.114"
"157","88.266","0"
