"Qos","Publicadores","Publicados","Recibidos","Diferencia","TiempoPublicacionMs","PublicadosPorSegundo","TiempoRecepcionMs","RecibidosPorSegundo"
"1","10","50000","50000","0","156212.933","320.076","155176.694","322.213"
