❯  Starting publish benchmark, connections: 1, req interval: 10ms, message interval: 20ms
...  [0/1] - Connecting...
√  [1/1] - Connected
√  Created 1 connections in 0.02s
Published total: 32, message rate: 32/s
Published total: 65, message rate: 33/s
Published total: 97, message rate: 32/s
Published total: 130, message rate: 33/s
Published total: 162, message rate: 32/s
Published total: 195, message rate: 33/s
Published total: 227, message rate: 32/s
Published total: 260, message rate: 33/s
Published total: 292, message rate: 32/s
Published total: 325, message rate: 33/s
Published total: 357, message rate: 32/s
Published total: 390, message rate: 33/s
Published total: 422, message rate: 32/s
Published total: 455, message rate: 33/s
Published total: 487, message rate: 32/s
Published total: 520, message rate: 33/s
Published total: 554, message rate: 34/s
Published total: 587, message rate: 33/s
Published total: 620, message rate: 33/s
Published total: 652, message rate: 32/s
Published total: 685, message rate: 33/s
Published total: 717, message rate: 32/s
Published total: 750, message rate: 33/s
Published total: 782, message rate: 32/s
Published total: 815, message rate: 33/s
Published total: 848, message rate: 33/s
Published total: 880, message rate: 32/s
Published total: 913, message rate: 33/s
Published total: 946, message rate: 33/s
Published total: 978, message rate: 32/s
Published total: 1011, message rate: 33/s
Published total: 1044, message rate: 33/s
Published total: 1076, message rate: 32/s
Published total: 1109, message rate: 33/s
Published total: 1141, message rate: 32/s
Published total: 1174, message rate: 33/s
Published total: 1206, message rate: 32/s
Published total: 1239, message rate: 33/s
Published total: 1271, message rate: 32/s
Published total: 1304, message rate: 33/s
Published total: 1337, message rate: 33/s
Published total: 1369, message rate: 32/s
Published total: 1402, message rate: 33/s
Published total: 1435, message rate: 33/s
Published total: 1468, message rate: 33/s
Published total: 1500, message rate: 32/s
Published total: 1533, message rate: 33/s
Published total: 1565, message rate: 32/s
Published total: 1598, message rate: 33/s
Published total: 1630, message rate: 32/s
Published total: 1663, message rate: 33/s
Published total: 1695, message rate: 32/s
Published total: 1728, message rate: 33/s
Published total: 1760, message rate: 32/s
Published total: 1793, message rate: 33/s
Published total: 1825, message rate: 32/s
Published total: 1858, message rate: 33/s
Published total: 1890, message rate: 32/s
Published total: 1923, message rate: 33/s
Published total: 1955, message rate: 32/s
Published total: 1988, message rate: 33/s
Published total: 2020, message rate: 32/s
Published total: 2053, message rate: 33/s
Published total: 2085, message rate: 32/s
Published total: 2118, message rate: 33/s
Published total: 2150, message rate: 32/s
Published total: 2183, message rate: 33/s
Published total: 2215, message rate: 32/s
Published total: 2248, message rate: 33/s
Published total: 2280, message rate: 32/s
Published total: 2313, message rate: 33/s
Published total: 2345, message rate: 32/s
Published total: 2378, message rate: 33/s
Published total: 2410, message rate: 32/s
Published total: 2443, message rate: 33/s
Published total: 2476, message rate: 33/s
Published total: 2508, message rate: 32/s
Published total: 2541, message rate: 33/s
Published total: 2574, message rate: 33/s
Published total: 2606, message rate: 32/s
Published total: 2639, message rate: 33/s
Published total: 2672, message rate: 33/s
Published total: 2704, message rate: 32/s
Published total: 2737, message rate: 33/s
Published total: 2769, message rate: 32/s
Published total: 2802, message rate: 33/s
Published total: 2835, message rate: 33/s
Published total: 2867, message rate: 32/s
Published total: 2900, message rate: 33/s
Published total: 2932, message rate: 32/s
Published total: 2965, message rate: 33/s
Published total: 2997, message rate: 32/s
Published total: 3030, message rate: 33/s
Published total: 3062, message rate: 32/s
Published total: 3095, message rate: 33/s
Published total: 3128, message rate: 33/s
Published total: 3160, message rate: 32/s
Published total: 3193, message rate: 33/s
Published total: 3225, message rate: 32/s
Published total: 3258, message rate: 33/s
Published total: 3291, message rate: 33/s
Published total: 3323, message rate: 32/s
Published total: 3356, message rate: 33/s
Published total: 3388, message rate: 32/s
Published total: 3421, message rate: 33/s
Published total: 3454, message rate: 33/s
Published total: 3486, message rate: 32/s
Published total: 3519, message rate: 33/s
Published total: 3551, message rate: 32/s
Published total: 3584, message rate: 33/s
Published total: 3616, message rate: 32/s
Published total: 3649, message rate: 33/s
Published total: 3681, message rate: 32/s
Published total: 3714, message rate: 33/s
Published total: 3747, message rate: 33/s
Published total: 3779, message rate: 32/s
Published total: 3812, message rate: 33/s
Published total: 3844, message rate: 32/s
Published total: 3877, message rate: 33/s
Published total: 3910, message rate: 33/s
Published total: 3942, message rate: 32/s
Published total: 3975, message rate: 33/s
Published total: 4007, message rate: 32/s
Published total: 4040, message rate: 33/s
Published total: 4072, message rate: 32/s
Published total: 4104, message rate: 32/s
Published total: 4137, message rate: 33/s
Published total: 4169, message rate: 32/s
Published total: 4202, message rate: 33/s
Published total: 4234, message rate: 32/s
Published total: 4267, message rate: 33/s
Published total: 4300, message rate: 33/s
Published total: 4332, message rate: 32/s
Published total: 4365, message rate: 33/s
Published total: 4397, message rate: 32/s
Published total: 4430, message rate: 33/s
Published total: 4462, message rate: 32/s
Published total: 4495, message rate: 33/s
Published total: 4527, message rate: 32/s
Published total: 4560, message rate: 33/s
Published total: 4593, message rate: 33/s
Published total: 4625, message rate: 32/s
Published total: 4658, message rate: 33/s
Published total: 4690, message rate: 32/s
Published total: 4723, message rate: 33/s
Published total: 4755, message rate: 32/s
Published total: 4788, message rate: 33/s
Published total: 4821, message rate: 33/s
Published total: 4853, message rate: 32/s
Published total: 4886, message rate: 33/s
Published total: 4918, message rate: 32/s
Published total: 4951, message rate: 33/s
Published total: 4983, message rate: 32/s
Published total: 5000, message rate: 17/s
