"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","81.332","0.193"
"2","82.219","3.314"
"3","83.219","3.211"
"4","84.223","2.829"
"5","85.223","3.756"
"6","86.227","3.267"
"7","86.227","3.129"
"8","86.227","2.338"
"9","86.23","3.322"
"10","86.23","3.365"
"11","86.23","3.112"
"12","86.23","4.297"
"13","86.23","3.894"
"14","86.23","3.325"
"15","86.23","3.895"
"16","86.23","3.326"
"17","86.23","3.122"
"18","86.223","3.317"
"19","86.223","3.512"
"20","86.223","3.122"
"21","86.223","3.707"
"22","86.223","2.34"
"23","86.223","3.316"
"24","86.223","3.362"
"25","86.223","2.149"
"26","86.223","3.508"
"27","86.223","2.936"
"28","86.223","4.098"
"29","86.223","3.33"
"30","86.223","2.923"
"31","86.223","3.13"
"32","86.223","2.923"
"33","86.227","4.1"
"34","86.227","3.7"
"35","86.227","2.937"
"36","86.23","3.31"
"37","86.23","3.521"
"38","86.23","3.516"
"39","86.23","3.902"
"40","86.23","3.305"
"41","86.23","3.13"
"42","86.23","3.118"
"43","86.23","3.32"
"44","86.23","2.728"
"45","86.23","3.715"
"46","86.23","3.312"
"47","86.23","2.378"
"48","86.176","2.929"
"49","86.176","3.706"
"50","86.176","2.926"
"51","86.18","3.705"
"52","86.18","4.303"
"53","86.18","3.702"
"54","86.18","3.13"
"55","86.18","3.512"
"56","86.18","2.542"
"57","86.18","4.671"
"58","86.18","3.515"
"59","86.18","2.931"
"60","86.18","3.326"
"61","86.18","3.71"
"62","86.18","3.706"
"63","86.18","3.36"
"64","86.18","3.27"
"65","86.18","2.729"
"66","86.18","2.733"
"67","86.18","3.168"
"68","86.18","2.916"
"69","86.18","3.91"
"70","86.18","3.505"
"71","86.18","2.936"
"72","86.18","3.318"
"73","86.18","2.93"
"74","86.18","3.698"
"75","86.18","3.127"
"76","86.18","3.111"
"77","86.18","2.94"
"78","86.18","2.731"
"79","86.18","3.316"
"80","86.18","3.122"
"81","86.18","3.518"
"82","86.18","3.122"
"83","86.18","2.533"
"84","86.18","3.572"
"85","86.18","3.121"
"86","86.18","3.126"
"87","86.18","2.533"
"88","86.18","3.329"
"89","86.18","3.518"
"90","86.18","2.929"
"91","86.18","3.512"
"92","86.18","2.539"
"93","86.18","2.725"
"94","86.18","4.293"
"95","86.18","3.308"
"96","86.18","2.928"
"97","86.18","3.514"
"98","86.18","3.131"
"99","86.18","3.702"
"100","86.18","3.91"
"101","86.18","2.925"
"102","86.18","3.91"
"103","86.18","2.535"
"104","86.18","2.735"
"105","86.18","2.732"
"106","86.18","3.512"
"107","86.18","2.57"
"108","86.18","3.317"
"109","86.18","3.32"
"110","86.18","2.527"
"111","86.18","4.093"
"112","86.18","2.734"
"113","86.18","3.315"
"114","86.18","3.127"
"115","86.18","3.51"
"116","86.18","2.536"
"117","86.18","1.95"
"118","86.18","3.167"
"119","86.18","3.276"
"120","86.18","3.37"
"121","86.18","2.918"
"122","86.172","4.071"
"123","86.172","1.777"
"124","86.172","1.943"
"125","86.172","2.923"
"126","86.172","2.724"
"127","86.172","1.974"
"128","86.172","2.335"
"129","86.172","3.693"
"130","86.172","1.944"
"131","86.172","1.971"
"132","86.172","3.698"
"133","86.172","2.767"
"134","86.172","1.726"
"135","86.172","2.17"
"136","86.172","4.084"
"137","86.172","2.526"
"138","86.172","1.974"
"139","86.172","4.28"
"140","86.172","2.762"
"141","86.172","1.552"
"142","86.172","3.306"
"143","86.172","1.576"
"144","86.203","2.135"
"145","86.203","3.303"
"146","86.203","0"
"147","86.203","3.502"
"148","86.203","3.117"
"149","86.203","1.75"
"150","86.203","1.775"
"151","86.203","3.696"
"152","86.203","1.971"
"153","86.203","1.559"
"154","86.203","3.304"
"155","86.203","2.922"
"156","86.203","0"
