"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","703.637","0.386"
"2","703.637","0.976"
"3","703.637","0.585"
"4","703.637","0.395"
"5","703.637","0.195"
"6","703.629","0.971"
"7","703.633","0.782"
"8","703.633","0.778"
"9","703.633","0.587"
"10","703.633","0.988"
"11","703.633","0.195"
"12","703.633","1.176"
"13","703.633","0.385"
"14","703.633","0.791"
"15","703.633","0.586"
"16","703.633","0.977"
"17","703.656","0.977"
"18","703.656","0.195"
"19","703.656","0.391"
"20","703.66","0.39"
"21","703.66","0.779"
"22","703.66","0.391"
"23","703.66","0.778"
"24","703.66","0.976"
"25","703.66","0.396"
"26","703.66","0.385"
"27","703.66","1.188"
"28","703.66","0.779"
"29","703.66","0.583"
"30","703.66","0.78"
"31","703.66","0.586"
"32","703.66","0.586"
"33","703.66","0.778"
"34","703.66","0.396"
"35","703.66","0"
"36","703.602","0.974"
"37","703.574","0.39"
"38","703.574","0.194"
"39","703.578","0.585"
"40","703.582","0.78"
"41","703.582","0.397"
"42","703.582","1.156"
"43","703.582","0.395"
"44","703.582","0.583"
"45","703.566","0.391"
"46","703.566","0.782"
"47","703.566","0.973"
"48","703.566","0.585"
"49","703.566","0.78"
"50","703.566","0.39"
"51","703.566","0.781"
"52","703.566","0.584"
"53","703.566","0.396"
"54","703.566","0.39"
"55","703.566","0.39"
"56","703.566","0.78"
"57","703.566","0.586"
"58","703.566","0.39"
"59","703.566","0.975"
"60","703.566","0.585"
"61","703.566","0.78"
"62","703.566","0.197"
"63","703.566","0.39"
"64","703.566","0.782"
"65","703.566","0.585"
"66","703.566","0.976"
"67","703.566","0.39"
"68","703.566","0.195"
"69","703.566","0.781"
"70","703.566","0.584"
"71","703.566","0.593"
"72","703.566","0.195"
"73","703.566","0.585"
"74","703.566","0.586"
"75","703.566","1.17"
"76","703.566","0.39"
"77","703.566","0.973"
"78","703.566","0.78"
"79","703.566","0.584"
"80","703.566","0.991"
"81","703.566","0"
"82","703.566","0.389"
"83","703.566","0.395"
"84","703.566","0.389"
"85","703.566","0.39"
"86","703.566","0.195"
"87","703.566","0.395"
"88","703.566","0.389"
"89","703.566","0.194"
"90","703.566","1.168"
"91","703.566","0.593"
"92","703.566","0.195"
"93","703.566","0.195"
"94","703.566","0.584"
"95","703.566","0.195"
"96","703.566","0.198"
"97","703.566","0"
"98","703.566","0.39"
"99","703.566","0.583"
"100","703.566","0.198"
"101","703.566","0.195"
"102","703.566","0.782"
"103","703.566","0.194"
"104","703.566","0.971"
"105","703.566","0.988"
"106","703.566","0.195"
"107","703.566","0.779"
"108","703.566","0.781"
"109","703.566","0"
"110","703.566","1.182"
"111","703.566","0"
"112","703.566","0.581"
"113","703.566","0"
"114","703.566","0.582"
"115","703.566","0.394"
"116","703.566","0.388"
"117","703.566","0"
"118","703.566","0.389"
"119","703.566","0"
"120","703.566","0.194"
"121","703.566","0.39"
"122","703.566","0.395"
"123","703.566","0.194"
"124","703.566","0"
"125","703.566","0.395"
"126","703.566","0"
"127","703.566","0.776"
"128","703.566","0.972"
"129","703.566","0.395"
"130","703.566","0.781"
"131","703.566","0.391"
"132","703.566","0.39"
"133","703.566","0.585"
"134","703.566","0.39"
"135","703.566","0.585"
"136","703.566","0.39"
"137","703.566","0.976"
"138","703.566","0.584"
"139","703.566","0.586"
"140","703.566","0.39"
"141","703.566","0.594"
"142","703.566","0"
"143","703.566","0.587"
"144","703.566","0.583"
"145","703.566","0.78"
"146","703.566","0.587"
"147","703.566","0.585"
"148","703.566","1.169"
"149","703.566","0.39"
"150","703.566","0.586"
"151","703.566","0.585"
"152","703.566","0.198"
"153","703.566","0.582"
"154","703.566","0.78"
"155","703.566","0.779"
"156","703.566","0.195"
"157","703.566","0.389"
