❯  Starting publish benchmark, connections: 10, req interval: 10ms, message interval: 20ms
...  [0/10] - Connecting...
√  [1/10] - Connected
...  [1/10] - Connecting...
√  [2/10] - Connected
...  [2/10] - Connecting...
√  [3/10] - Connected
...  [3/10] - Connecting...
√  [4/10] - Connected
...  [4/10] - Connecting...
√  [5/10] - Connected
...  [5/10] - Connecting...
√  [6/10] - Connected
...  [6/10] - Connecting...
√  [7/10] - Connected
...  [7/10] - Connecting...
√  [8/10] - Connected
...  [8/10] - Connecting...
√  [9/10] - Connected
...  [9/10] - Connecting...
√  [10/10] - Connected
√  Created 10 connections in 0.153s
Published total: 325, message rate: 325/s
Published total: 655, message rate: 330/s
Published total: 975, message rate: 320/s
Published total: 1305, message rate: 330/s
Published total: 1625, message rate: 320/s
Published total: 1955, message rate: 330/s
Published total: 2275, message rate: 320/s
Published total: 2605, message rate: 330/s
Published total: 2925, message rate: 320/s
Published total: 3255, message rate: 330/s
Published total: 3575, message rate: 320/s
Published total: 3905, message rate: 330/s
Published total: 4225, message rate: 320/s
Published total: 4555, message rate: 330/s
Published total: 4875, message rate: 320/s
Published total: 5205, message rate: 330/s
Published total: 5535, message rate: 330/s
Published total: 5875, message rate: 340/s
Published total: 6195, message rate: 320/s
Published total: 6525, message rate: 330/s
Published total: 6845, message rate: 320/s
Published total: 7175, message rate: 330/s
Published total: 7495, message rate: 320/s
Published total: 7825, message rate: 330/s
Published total: 8145, message rate: 320/s
Published total: 8475, message rate: 330/s
Published total: 8795, message rate: 320/s
Published total: 9125, message rate: 330/s
Published total: 9445, message rate: 320/s
Published total: 9775, message rate: 330/s
Published total: 10095, message rate: 320/s
Published total: 10425, message rate: 330/s
Published total: 10755, message rate: 330/s
Published total: 11075, message rate: 320/s
Published total: 11405, message rate: 330/s
Published total: 11725, message rate: 320/s
Published total: 12055, message rate: 330/s
Published total: 12385, message rate: 330/s
Published total: 12705, message rate: 320/s
Published total: 13035, message rate: 330/s
Published total: 13355, message rate: 320/s
Published total: 13685, message rate: 330/s
Published total: 14005, message rate: 320/s
Published total: 14335, message rate: 330/s
Published total: 14655, message rate: 320/s
Published total: 14985, message rate: 330/s
Published total: 15315, message rate: 330/s
Published total: 15635, message rate: 320/s
Published total: 15965, message rate: 330/s
Published total: 16285, message rate: 320/s
Published total: 16615, message rate: 330/s
Published total: 16935, message rate: 320/s
Published total: 17265, message rate: 330/s
Published total: 17585, message rate: 320/s
Published total: 17915, message rate: 330/s
Published total: 18235, message rate: 320/s
Published total: 18565, message rate: 330/s
Published total: 18895, message rate: 330/s
Published total: 19215, message rate: 320/s
Published total: 19545, message rate: 330/s
Published total: 19865, message rate: 320/s
Published total: 20195, message rate: 330/s
Published total: 20525, message rate: 330/s
Published total: 20845, message rate: 320/s
Published total: 21175, message rate: 330/s
Published total: 21495, message rate: 320/s
Published total: 21825, message rate: 330/s
Published total: 22145, message rate: 320/s
Published total: 22475, message rate: 330/s
Published total: 22805, message rate: 330/s
Published total: 23125, message rate: 320/s
Published total: 23455, message rate: 330/s
Published total: 23785, message rate: 330/s
Published total: 24115, message rate: 330/s
Published total: 24435, message rate: 320/s
Published total: 24765, message rate: 330/s
Published total: 25085, message rate: 320/s
Published total: 25415, message rate: 330/s
Published total: 25735, message rate: 320/s
Published total: 26065, message rate: 330/s
Published total: 26395, message rate: 330/s
Published total: 26715, message rate: 320/s
Published total: 27045, message rate: 330/s
Published total: 27365, message rate: 320/s
Published total: 27695, message rate: 330/s
Published total: 28015, message rate: 320/s
Published total: 28345, message rate: 330/s
Published total: 28665, message rate: 320/s
Published total: 28995, message rate: 330/s
Published total: 29325, message rate: 330/s
Published total: 29655, message rate: 330/s
Published total: 29975, message rate: 320/s
Published total: 30305, message rate: 330/s
Published total: 30625, message rate: 320/s
Published total: 30955, message rate: 330/s
Published total: 31275, message rate: 320/s
Published total: 31605, message rate: 330/s
Published total: 31935, message rate: 330/s
Published total: 32255, message rate: 320/s
Published total: 32585, message rate: 330/s
Published total: 32915, message rate: 330/s
Published total: 33235, message rate: 320/s
Published total: 33565, message rate: 330/s
Published total: 33885, message rate: 320/s
Published total: 34215, message rate: 330/s
Published total: 34545, message rate: 330/s
Published total: 34875, message rate: 330/s
Published total: 35195, message rate: 320/s
Published total: 35525, message rate: 330/s
Published total: 35845, message rate: 320/s
Published total: 36175, message rate: 330/s
Published total: 36495, message rate: 320/s
Published total: 36825, message rate: 330/s
Published total: 37145, message rate: 320/s
Published total: 37475, message rate: 330/s
Published total: 37795, message rate: 320/s
Published total: 38125, message rate: 330/s
Published total: 38445, message rate: 320/s
Published total: 38775, message rate: 330/s
Published total: 39105, message rate: 330/s
Published total: 39425, message rate: 320/s
Published total: 39755, message rate: 330/s
Published total: 40075, message rate: 320/s
Published total: 40405, message rate: 330/s
Published total: 40735, message rate: 330/s
Published total: 41055, message rate: 320/s
Published total: 41385, message rate: 330/s
Published total: 41705, message rate: 320/s
Published total: 42035, message rate: 330/s
Published total: 42355, message rate: 320/s
Published total: 42685, message rate: 330/s
Published total: 43005, message rate: 320/s
Published total: 43335, message rate: 330/s
Published total: 43655, message rate: 320/s
Published total: 43985, message rate: 330/s
Published total: 44305, message rate: 320/s
Published total: 44635, message rate: 330/s
Published total: 44955, message rate: 320/s
Published total: 45285, message rate: 330/s
Published total: 45605, message rate: 320/s
Published total: 45935, message rate: 330/s
Published total: 46255, message rate: 320/s
Published total: 46585, message rate: 330/s
Published total: 46905, message rate: 320/s
Published total: 47235, message rate: 330/s
Published total: 47565, message rate: 330/s
Published total: 47885, message rate: 320/s
Published total: 48215, message rate: 330/s
Published total: 48535, message rate: 320/s
Published total: 48865, message rate: 330/s
Published total: 49185, message rate: 320/s
Published total: 49515, message rate: 330/s
Published total: 49835, message rate: 320/s
Published total: 50000, message rate: 165/s
