"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","85.457","0"
"2","85.457","2.915"
"3","85.457","3.525"
"4","85.457","2.931"
"5","85.457","2.535"
"6","85.457","2.729"
"7","85.457","2.371"
"8","85.457","2.145"
"9","85.457","3.509"
"10","85.457","2.927"
"11","85.457","3.71"
"12","85.457","4.485"
"13","85.457","3.31"
"14","85.457","2.769"
"15","85.457","3.843"
"16","85.457","3.272"
"17","85.457","2.812"
"18","85.457","1.951"
"19","85.457","3.701"
"20","85.457","2.346"
"21","85.457","2.728"
"22","85.457","3.895"
"23","85.457","2.965"
"24","85.457","1.343"
"25","85.457","2.776"
"26","85.457","3.119"
"27","85.457","2.734"
"28","85.457","3.122"
"29","85.457","3.119"
"30","85.457","3.712"
"31","85.457","3.316"
"32","85.457","3.705"
"33","85.457","2.961"
"34","85.457","2.498"
"35","85.457","2.571"
"36","85.457","3.503"
"37","85.457","4.475"
"38","85.457","2.74"
"39","85.457","3.505"
"40","85.457","3.362"
"41","85.457","3.269"
"42","85.457","2.927"
"43","85.457","2.534"
"44","85.457","2.377"
"45","85.457","3.115"
"46","85.457","3.312"
"47","85.457","4.286"
"48","85.457","2.764"
"49","85.457","2.139"
"50","85.457","3.123"
"51","85.457","2.732"
"52","85.457","2.92"
"53","85.457","2.92"
"54","85.457","2.732"
"55","85.457","2.141"
"56","85.457","3.372"
"57","85.457","3.507"
"58","85.457","3.897"
"59","85.457","3.507"
"60","85.457","3.123"
"61","85.457","2.927"
"62","85.457","2.733"
"63","85.457","2.769"
"64","85.457","2.886"
"65","85.457","1.581"
"66","85.457","3.707"
"67","85.457","3.892"
"68","85.457","3.505"
"69","85.457","2.732"
"70","85.457","2.735"
"71","85.457","4.154"
"72","85.457","2.304"
"73","85.457","2.968"
"74","85.457","2.918"
"75","85.457","2.152"
"76","85.457","3.901"
"77","85.457","3.316"
"78","85.457","2.344"
"79","85.457","2.731"
"80","85.457","4.09"
"81","85.457","2.928"
"82","85.457","2.928"
"83","85.457","2.342"
"84","85.457","2.733"
"85","85.457","3.509"
"86","85.457","2.967"
"87","85.457","3.71"
"88","85.457","4.284"
"89","85.457","4.097"
"90","85.457","3.319"
"91","85.457","3.502"
"92","85.457","2.924"
"93","85.457","1.978"
"94","85.457","2.529"
"95","85.457","2.73"
"96","85.457","3.504"
"97","85.457","4.097"
"98","85.457","2.93"
"99","85.457","3.367"
"100","85.457","3.265"
"101","85.457","2.768"
"102","85.457","2.729"
"103","85.457","2.539"
"104","85.457","3.311"
"105","85.457","2.538"
"106","85.457","3.117"
"107","85.457","2.731"
"108","85.457","2.927"
"109","85.457","2.537"
"110","85.457","2.732"
"111","85.457","3.126"
"112","85.457","2.54"
"113","85.457","2.926"
"114","85.457","2.369"
"115","85.457","3.12"
"116","85.457","2.735"
"117","85.457","4.664"
"118","85.457","2.148"
"119","85.457","3.894"
"120","85.457","2.734"
"121","85.457","2.927"
"122","85.457","2.539"
"123","85.457","2.927"
"124","85.457","3.712"
"125","85.457","2.175"
"126","85.457","2.721"
"127","85.457","3.118"
"128","85.457","3.361"
"129","85.457","2.111"
"130","85.457","2.373"
"131","85.457","2.336"
"132","85.457","2.925"
"133","85.457","1.947"
"134","85.457","2.57"
"135","85.457","1.753"
"136","85.457","3.316"
"137","85.457","3.319"
"138","85.457","3.303"
"139","85.457","3.716"
"140","85.457","2.337"
"141","85.457","2.347"
"142","85.457","3.113"
"143","85.457","2.927"
"144","85.457","1.948"
"145","85.457","3.32"
"146","85.457","3.172"
"147","85.457","3.656"
"148","85.457","2.577"
"149","85.457","2.34"
"150","85.457","3.12"
"151","85.457","3.707"
"152","85.457","4.291"
"153","85.457","3.124"
"154","85.457","3.126"
"155","85.457","3.315"
"156","85.457","0"
"157","85.457","0"
