"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","703.703","0.586"
"2","703.797","1.35"
"3","703.797","0.198"
"4","703.797","0.389"
"5","703.797","0.584"
"6","703.797","0.385"
"7","703.797","0.592"
"8","703.797","0.39"
"9","703.797","0"
"10","703.797","0.39"
"11","703.797","0.777"
"12","703.797","0.975"
"13","703.797","0.577"
"14","703.797","0"
"15","703.797","0.395"
"16","703.797","0.39"
"17","703.797","0.39"
"18","703.738","0.975"
"19","703.711","0.384"
"20","703.711","0.78"
"21","671.715","0.198"
"22","671.719","0.395"
"23","671.719","0.586"
"24","671.719","0.39"
"25","671.723","0.195"
"26","671.723","0.576"
"27","671.727","0.195"
"28","671.727","0.779"
"29","671.758","1.192"
"30","671.766","0.779"
"31","671.766","0.78"
"32","671.766","0.587"
"33","671.766","0.198"
"34","671.77","0.585"
"35","671.77","0.586"
"36","671.77","0.781"
"37","671.77","0.584"
"38","671.773","0.769"
"39","671.773","0.779"
"40","671.789","0.595"
"41","671.789","0.577"
"42","671.789","0.395"
"43","671.797","0.39"
"44","671.809","0.391"
"45","671.809","0.78"
"46","671.812","0.391"
"47","671.812","0.198"
"48","671.812","0.78"
"49","671.812","0.195"
"50","671.812","0.975"
"51","671.816","0.781"
"52","671.816","0.195"
"53","671.816","0.767"
"54","671.816","1.189"
"55","671.82","0.585"
"56","671.82","0.78"
"57","671.82","0.39"
"58","671.844","0.595"
"59","671.848","0.585"
"60","671.852","0"
"61","671.852","0.39"
"62","671.852","0.39"
"63","671.852","0.384"
"64","671.852","0.584"
"65","671.852","0.395"
"66","671.852","0.198"
"67","671.855","0.39"
"68","671.855","0.195"
"69","671.855","0.383"
"70","671.859","0.792"
"71","671.883","0.395"
"72","671.883","0.778"
"73","671.887","0.961"
"74","671.887","0.78"
"75","671.887","0.195"
"76","671.887","0.595"
"77","671.891","0.781"
"78","671.895","0.585"
"79","671.895","0.389"
"80","671.898","0.585"
"81","671.898","0.195"
"82","671.898","0.587"
"83","671.898","0"
"84","671.898","0.389"
"85","671.906","0.976"
"86","671.906","0.781"
"87","671.906","0.392"
"88","671.906","0.779"
"89","671.91","0.779"
"90","671.91","0.975"
"91","671.91","0.768"
"92","671.895","0.783"
"93","671.898","0.198"
"94","671.898","0.384"
"95","671.898","0"
"96","671.898","0.586"
"97","671.902","0.196"
"98","671.922","0"
"99","671.922","0.592"
"100","671.922","0.389"
"101","671.922","0.192"
"102","671.922","0.781"
"103","671.945","0.779"
"104","671.945","0.395"
"105","671.945","0"
"106","671.945","0.962"
"107","671.945","0.792"
"108","671.945","0.39"
"109","671.945","0.585"
"110","671.949","0.39"
"111","671.957","0.768"
"112","671.957","0.396"
"113","671.961","0.195"
"114","671.965","1.173"
"115","671.98","0.583"
"116","671.984","1.179"
"117","672.008","0.793"
"118","672.012","0.584"
"119","672.012","0.975"
"120","672.012","0.195"
"121","672.016","0.961"
"122","672.016","0.198"
"123","672.016","0.777"
"124","672.016","0.195"
"125","672.016","0.781"
"126","672.016","0.593"
"127","672.016","0.586"
"128","672.023","0.388"
"129","672.023","0.384"
"130","672.023","0.198"
"131","672.027","0.584"
"132","672.035","0.39"
"133","672.035","0.39"
"134","672.035","0"
"135","672.039","0.198"
"136","672.039","0.192"
"137","672.039","0.594"
"138","672.047","0.78"
"139","672.047","0"
"140","672.047","0.78"
"141","672.051","0.576"
"142","672.051","0.586"
"143","672.051","0.585"
"144","672.051","0.976"
"145","672.051","0.793"
"146","672.07","1.15"
"147","672.07","0.397"
"148","672.07","0.195"
"149","672.066","0.586"
"150","672.066","0.587"
"151","672.066","0.396"
"152","672.074","0.195"
"153","672.074","0.779"
"154","672.074","0.192"
"155","672.074","1.171"
"156","672.074","0.195"
"157","672.074","0"
