"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","56.906","1.351"
"2","56.914","12.799"
"3","56.922","12.582"
"4","56.93","12.429"
"5","56.945","12.421"
"6","56.949","12.23"
"7","56.953","12.423"
"8","56.953","12.224"
"9","56.953","12.635"
"10","56.953","12.006"
"11","56.953","12.423"
"12","56.953","12.409"
"13","56.953","12.789"
"14","56.953","12.425"
"15","56.953","12.417"
"16","56.953","12.429"
"17","56.953","12.585"
"18","56.953","12.624"
"19","56.953","12.238"
"20","56.953","12.588"
"21","56.953","12.434"
"22","56.953","12.012"
"23","56.953","12.438"
"24","56.953","12.618"
"25","56.953","11.642"
"26","56.953","12.396"
"27","56.953","12.215"
"28","56.953","12.241"
"29","56.957","12.258"
"30","56.957","12.82"
"31","56.957","11.842"
"32","56.957","12.608"
"33","56.957","12.625"
"34","56.957","12.227"
"35","56.957","11.426"
"36","56.957","12.6"
"37","56.957","12.6"
"38","56.957","12.415"
"39","56.957","11.842"
"40","56.957","12.432"
"41","56.957","12.219"
"42","56.957","12.809"
"43","56.957","12.041"
"44","56.957","12.229"
"45","56.957","12.611"
"46","56.957","12.395"
"47","56.957","12.618"
"48","56.977","12.214"
"49","56.984","12.612"
"50","56.984","12.611"
"51","56.984","12.441"
"52","56.984","12.616"
"53","56.984","12.634"
"54","56.984","12.018"
"55","56.984","12.625"
"56","56.984","12.208"
"57","56.984","12.416"
"58","56.984","11.631"
"59","56.984","12.243"
"60","56.984","12.6"
"61","56.984","12.61"
"62","56.984","12.404"
"63","56.984","11.859"
"64","56.984","12.217"
"65","56.984","12.208"
"66","56.984","12.241"
"67","56.984","12.207"
"68","56.984","12.438"
"69","56.984","12.405"
"70","56.984","12.414"
"71","56.984","12.405"
"72","56.984","12.216"
"73","56.984","12.423"
"74","56.984","11.992"
"75","56.984","12.208"
"76","56.984","12.426"
"77","56.984","12.416"
"78","56.984","11.997"
"79","56.984","12.443"
"80","56.984","12.378"
"81","56.984","12.43"
"82","56.984","12.624"
"83","56.984","12.237"
"84","56.984","13.001"
"85","56.984","12.207"
"86","56.984","12.428"
"87","56.984","12.42"
"88","56.984","12.245"
"89","56.984","12.604"
"90","56.984","12.191"
"91","56.984","12.617"
"92","56.984","12.407"
"93","56.984","12.06"
"94","56.984","12.804"
"95","56.984","12.217"
"96","56.984","12.608"
"97","56.984","12.612"
"98","56.984","12.417"
"99","56.984","12.022"
"100","56.984","12.035"
"101","56.984","12.813"
"102","56.984","12.413"
"103","56.984","12.381"
"104","56.984","12.176"
"105","56.984","12.497"
"106","56.984","12.224"
"107","56.984","12.226"
"108","56.984","12.597"
"109","56.984","12.22"
"110","56.984","12.606"
"111","58.328","11.626"
"112","58.328","12.44"
"113","58.328","12.189"
"114","58.328","12.212"
"115","58.328","12.616"
"116","58.328","12.042"
"117","58.328","12.604"
"118","58.328","12.222"
"119","58.328","12.389"
"120","58.328","12.455"
"121","58.328","12.405"
"122","58.328","12.613"
"123","58.328","12.413"
"124","58.328","12.812"
"125","58.328","12.431"
"126","58.328","12.037"
"127","58.328","12.436"
"128","58.328","12.024"
"129","58.328","12.009"
"130","58.328","12.616"
"131","58.328","12.207"
"132","58.328","12.629"
"133","58.328","12.596"
"134","58.328","12.632"
"135","58.328","12.203"
"136","58.371","12.598"
