"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","86.539","0.386"
"2","86.93","10.445"
"3","87.086","12.242"
"4","87.086","12.429"
"5","88.098","12.841"
"6","88.098","12.4"
"7","88.098","12.424"
"8","88.098","12.616"
"9","88.098","12.24"
"10","88.098","12.406"
"11","88.098","12.633"
"12","88.098","12.423"
"13","88.098","12.584"
"14","88.098","12.645"
"15","88.102","12.411"
"16","88.102","12.61"
"17","88.102","12.408"
"18","88.102","12.22"
"19","88.102","11.848"
"20","88.102","12.223"
"21","88.102","12.435"
"22","88.102","12.232"
"23","88.102","12.411"
"24","88.102","12.426"
"25","88.102","12.416"
"26","88.102","12.788"
"27","88.102","12.42"
"28","88.102","12.609"
"29","88.102","12.606"
"30","88.102","12.223"
"31","88.102","12.218"
"32","88.082","12.603"
"33","88.082","12.232"
"34","88.082","12.422"
"35","88.082","12.606"
"36","88.082","12.211"
"37","88.082","12.611"
"38","88.082","12.399"
"39","88.082","12.242"
"40","88.082","12.414"
"41","88.082","12.606"
"42","88.082","12.238"
"43","88.082","12.421"
"44","88.082","12.614"
"45","88.082","12.417"
"46","88.082","12.6"
"47","88.082","12.451"
"48","88.082","11.821"
"49","88.082","12.406"
"50","88.082","12.015"
"51","88.082","12.627"
"52","88.082","12.414"
"53","88.082","12.989"
"54","88.082","12.432"
"55","88.082","12.014"
"56","88.082","12.611"
"57","88.082","12.414"
"58","88.082","12.806"
"59","88.082","12.637"
"60","88.082","12.416"
"61","88.082","12.602"
"62","88.082","12.212"
"63","88.082","12.614"
"64","88.082","12.391"
"65","88.082","12.644"
"66","88.082","12.803"
"67","88.082","12.433"
"68","88.082","12.216"
"69","88.082","12.222"
"70","88.082","12.221"
"71","88.082","11.822"
"72","88.082","12.817"
"73","88.082","12.22"
"74","88.082","12.208"
"75","88.082","12.642"
"76","88.082","12.016"
"77","88.082","12.048"
"78","88.082","12.589"
"79","88.082","12.413"
"80","88.082","12.396"
"81","88.082","12.42"
"82","88.082","12.807"
"83","88.082","12.022"
"84","88.082","12.604"
"85","88.082","12.43"
"86","88.082","12.221"
"87","88.082","13.014"
"88","88.082","12.235"
"89","88.102","12.815"
"90","88.102","12.402"
"91","88.102","12.412"
"92","88.102","12.408"
"93","88.102","12.803"
"94","88.102","12.416"
"95","88.102","12.405"
"96","88.102","12.818"
"97","88.102","12.206"
"98","88.102","12.625"
"99","88.09","12.603"
"100","88.09","12.818"
"101","88.09","12.6"
"102","88.09","12.22"
"103","88.09","12.615"
"104","88.09","12.418"
"105","88.09","12.442"
"106","88.09","12.212"
"107","88.09","12.411"
"108","88.09","12.623"
"109","88.09","12.411"
"110","88.09","12.609"
"111","88.09","12.216"
"112","88.09","12.421"
"113","88.09","12.605"
"114","88.09","12.613"
"115","88.09","12.602"
"116","88.09","12.015"
"117","88.09","12.614"
"118","88.09","12.411"
"119","88.09","12.622"
"120","88.09","12.807"
"121","88.09","12.792"
"122","88.09","12.605"
"123","88.09","12.444"
"124","88.09","12.619"
"125","88.09","12.241"
"126","88.09","12.024"
"127","88.09","12.596"
"128","88.09","12.206"
"129","88.09","12.618"
"130","88.09","12.019"
"131","88.09","12.625"
"132","88.09","12.438"
"133","88.09","12.414"
