"Segundo","MemoriaHostMiB","CpuHostPorcentaje"
"1","81.605","0"
"2","81.609","0.39"
"3","81.613","0.194"
"4","81.746","0.586"
"5","81.75","0"
"6","81.754","0.195"
"7","81.754","0.198"
"8","81.758","0.779"
"9","81.762","0.195"
"10","81.762","0.39"
